StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H7254;רֶבַע;Rebaʻ;"Reba, a Midianite";
H7255;רֹבַע;rôbaʻ;"a quarter";
H7256;רִבֵּעַ;ribbêaʻ;"a descendant of the fourth generation, i.e. great great grandchild";
H7257;רָבַץ;râbats;"to crouch (on all four legs folded, like a recumbent animal), be implication, to recline, repose, brood, lurk, imbed";
H7258;רֵבֶץ;rêbets;"a couch or place of repose";
H7259;רִבְקָה;Ribqâh;"Ribkah, the wife of Isaac";
H7260;רַבְרַב;rabrab;"huge (in size), domineering (in character)";
H7261;רַבְרְבָן;rabrᵉbân;"a magnate";
H7262;רַבְשָׁקֵה;Rabshâqêh;"Rabshakeh, a Babylonian official";
H7263;רֶגֶב;regeb;"a lump of clay";
H7264;רָגַז;râgaz;"to quiver (with any violent emotion, especially anger or fear)";
H7265;רְגַז;rᵉgaz;"{to quiver (with any violent emotion, especially anger or fear)}";
H7266;רְגַז;rᵉgaz;"violent anger";
H7267;רֹגֶז;rôgez;"commotion, restlessness (of a horse), crash (of thunder), disquiet, anger";
H7268;רַגָּז;raggâz;"timid";
H7269;רׇגְזָה;rogzâh;"trepidation";
H7270;רָגַל;râgal;"to walk along, but only in specifically, applications, to reconnoiter, to be atale-bearer (i.e. slander), to lead about";
H7271;רְגַל;rᵉgal;"{a foot, a step, by euphemistically the pudenda}";
H7272;רֶגֶל;regel;"a foot (as used in walking), by implication, a step, by euphemistically the pudenda";
H7273;רַגְלִי;raglîy;"a footman (soldier)";
H7274;רֹגְלִים;Rôgᵉlîym;"Rogelim, a place East of the Jordan";
H7275;רָגַם;râgam;"to cast together (stones), i.e. to lapidate";
H7276;רֶגֶם;Regem;"Regem, an Israelite";
H7277;רִגְמָה;rigmâh;"a pile (of stones), i.e. (figuratively) a throng";
H7278;רֶגֶם מֶלֶךְ;Regem Melek;"Regem-Melek, an Israelite";
H7279;רָגַן;râgan;"to grumble, i.e. rebel";
H7280;רָגַע;râgaʻ;"properly, to toss violently and suddenly (the sea with waves, the skin with boils), figuratively (in a favorable manner) to settle, i.e. quiet, specifically, to wink (from the motion of the eye-lids)";
H7281;רֶגַע;regaʻ;"a wink (of the eyes), i.e. a very short space of time";
H7282;רָגֵעַ;râgêaʻ;"restful, i.e. peaceable";
H7283;רָגַשׁ;râgash;"to be tumultuous";
H7284;רְגַשׁ;rᵉgash;"to gather tumultuously";
H7285;רֶגֶשׁ;regesh;"a tumultuous crowd";
H7286;רָדַד;râdad;"to tread in pieces, i.e. (figuratively) to conquer, or (specifically) to overlay";
H7287;רָדָה;râdâh;"to tread down, i.e. subjugate, specifically, to crumble off";
H7288;רַדַּי;Radday;"Raddai, an Israelite";
H7289;רָדִיד;râdîyd;"a veil (as expanded)";
H7290;רָדַם;râdam;"to stun, i.e. stupefy (with sleep or death)";
H7291;רָדַף;râdaph;"to run after (usually with hostile intent, figuratively (of time) gone by)";
H7292;רָהַב;râhab;"to urge severely, i.e. (figuratively) importune, embolden, capture, act insolently";
H7293;רַהַב;rahab;"bluster(-er)";
H7294;רַהַב;Rahab;"Rahab (i.e. boaster), an epithet of Egypt";
H7295;רָהָב;râhâb;"insolent";
H7296;רֹהָב;rôhâb;"pride";
H7297;רָהָה;râhâh;"to fear";
H7298;רַהַט;rahaṭ;"a channel or watering-box, by resemblance a ringlet of hair (as forming parallel lines)";
H7299;רֵו;rêv;"aspect";
H7300;רוּד;rûwd;"to tramp about, i.e. ramble (free or disconsolate)";
H7301;רָוָה;râvâh;"to slake the thirst (occasionally of other appetites)";
H7302;רָוֶה;râveh;"sated (with drink)";
H7303;רוֹהֲגָה;Rôwhăgâh;"Rohagah, an Israelite";
H7304;רָוַח;râvach;"properly, to breathe freely, i.e. revive, by implication, to have ample room";
H7305;רֶוַח;revach;"room, literally (an interval) or figuratively (deliverance)";
H7306;רוּחַ;rûwach;"properly, to blow, i.e. breathe, only (literally) to smell or (by implication, perceive (figuratively, to anticipate, enjoy)";
H7307;רוּחַ;rûwach;"wind, by resemblance breath, i.e. a sensible (or even violent) exhalation, figuratively, life, anger, unsubstantiality, by extension, a region of the sky, by resemblance spirit, but only of a rational being (including its expression and functions)";
H7308;רוּחַ;rûwach;"{wind, by resemblance breath, i.e. a sensible (or even violent) exhalation, figuratively, life, anger, unsubstantiality, by extension, a region of the sky, by resemblance spirit, but only of a rational being (including its expression and functions)}";
H7309;רְוָחָה;rᵉvâchâh;"relief";
H7310;רְוָיָה;rᵉvâyâh;"satisfaction";
H7311;רוּם;rûwm;"to be high actively, to rise or raise (in various applications, literally or figuratively)";
H7312;רוּם;rûwm;"(literally) elevation or (figuratively) elation";
H7313;רוּם;rûwm;"{to be high actively, to rise or raise (in various applications, literally or figuratively)}";
H7314;רוּם;rûwm;"(literally) altitude";
H7315;רוֹם;rôwm;"elevation, i.e. (adverbially) aloft";
H7316;רוּמָה;Rûwmâh;"Rumah, a place in Palestine";
H7317;רוֹמָה;rôwmâh;"elation, i.e. (adverbially) proudly";
H7318;רוֹמָם;rôwmâm;"exaltation, i.e. (figuratively and specifically) praise";
H7319;רוֹמְמָה;rôwmᵉmâh;"exaltation, i.e. praise";
H7320;רוֹמַמְתִּי עֶזֶר;Rôwmamtîy ʻEzer;"Romamti-Ezer, an Israelite";
H7321;רוּעַ;rûwaʻ;"to mar (especially by breaking), figuratively, to split the ears (with sound), i.e. shout (for alarm or joy)";
H7322;רוּף;rûwph;"properly, to triturate (in a mortar), i.e. (figuratively) to agitate (by concussion)";
H7323;רוּץ;rûwts;"to run (for whatever reason, especially to rush)";
H7324;רוּק;rûwq;"to pour out (literally or figuratively), i.e. empty";
H7325;רוּר;rûwr;"to slaver (with spittle), i.e. (by analogy) to emit afluid (ulcerous or natural)";
H7326;רוּשׁ;rûwsh;"to be destitute";
H7327;רוּת;Rûwth;"Ruth, a Moabitess";
H7328;רָז;râz;"to attenuate, i.e. (figuratively) hide, a mystery";
H7329;רָזָה;râzâh;"to emaciate, i.e. make (become) thin (literally or figuratively)";
H7330;רָזֶה;râzeh;"thin";
H7331;רְזוֹן;Rᵉzôwn;"Rezon, a Syrian";
H7332;רָזוֹן;râzôwn;"thinness";
H7333;רָזוֹן;râzôwn;"a dignitary";
H7334;רָזִי;râzîy;"thinness";
H7335;רָזַם;râzam;"to twinkle the eye (in mockery)";
H7336;רָזַן;râzan;"probably to be heavy, i.e. (figuratively) honorable";
H7337;רָחַב;râchab;"to broaden (intransitive or transitive, literal or figurative)";
H7338;רַחַב;rachab;"a width";
H7339;רְחֹב;rᵉchôb;"a width, i.e. (concretely) avenue or area";
H7340;רְחֹב;Rᵉchôb;"Rechob, the name of a place in Syria, also of a Syrian and an Israelite";
H7341;רֹחַב;rôchab;"width (literally or figuratively)";
H7342;רָחָב;râchâb;"roomy, in any (or every) direction, literally or figuratively";
H7343;רָחָב;Râchâb;"Rachab, a Canaanitess";
H7344;רְחֹבוֹת;Rᵉchôbôwth;"Rechoboth, a place in Assyria and one in Palestine";
H7345;רְחַבְיָה;Rᵉchabyâh;"Rechabjah, an Israelite";
H7346;רְחַבְעָם;Rᵉchabʻâm;"Rechabam, an Israelite king";
H7347;רֵחֶה;rêcheh;"a mill-stone";
H7348;רְחוּם;Rᵉchûwm;"Rechum, the name of a Persian and of three Israelites";
H7349;רַחוּם;rachûwm;"compassionate";
H7350;רָחוֹק;râchôwq;"remote, literally or figuratively, of place or time, specifically, precious, often used adverbially (with preposition)";
H7351;רְחִיט;rᵉchîyṭ;"a panel (as resembling a trough)";
H7352;רַחִיק;rachîyq;"{remote, literally or figuratively, of place or time, specifically, precious, often used adverbially (with preposition)}";
H7353;רָחֵל;râchêl;"a ewe (the females being the predominant element of a flock) (as a good traveller)";
H7354;רָחֵל;Râchêl;"Rachel, a wife of Jacob";
H7355;רָחַם;râcham;"to fondle, by implication, to love, especially to compassionate";
H7356;רַחַם;racham;"compassion (in the plural), by extension, the womb (as cherishing the fetus), by implication, a maiden";
H7357;רַחַם;Racham;"Racham, an Israelite";
H7358;רֶחֶם;rechem;"the womb";
H7359;רְחֵם;rᵉchêm;"(plural) pity";
H7360;רָחָם;râchâm;"a kind of vulture (supposed to be tender towards its young)";
H7361;רַחֲמָה;rachămâh;"a maiden";
H7362;רַחְמָנִי;rachmânîy;"compassionate";
H7363;רָחַף;râchaph;"to brood, by implication, to be relaxed";
H7364;רָחַץ;râchats;"to lave (the whole or a part of a thing)";
H7365;רְחַץ;rᵉchats;"to attend upon";
H7366;רַחַץ;rachats;"a bath";
H7367;רַחְצָה;rachtsâh;"a bathing place";
H7368;רָחַק;râchaq;"to widen (in any direction), i.e. (intransitively) recede or (transitively) remove (literally or figuratively, of place or relation)";
H7369;רָחֵק;râchêq;"remote";
H7370;רָחַשׁ;râchash;"to gush";
H7371;רַחַת;rachath;"a winnowing-fork (as blowing the chaff away)";
H7372;רָטַב;râṭab;"to be moist";
H7373;רָטֹב;râṭôb;"moist (with sap)";
H7374;רֶטֶט;reṭeṭ;"terror";
H7375;רֻטֲפַשׁ;ruṭăphash;"to be rejuvenated";
H7376;רָטָשׁ;râṭâsh;"to dash down";
H7377;רִי;rîy;"irrigation, i.e. a shower";
H7378;רִיב;rîyb;"properly, to toss, i.e. grapple, mostly figuratively, to wrangle, i.e. hold a controversy, (by implication) to defend";
H7379;רִיב;rîyb;"a contest (personal or legal)";
H7380;רִיבַי;Rîybay;"Ribai, an Israelite";
H7381;רֵיחַ;rêyach;"odor (as if blown)";
H7382;רֵיחַ;rêyach;"{odor (as if blown)}";
H7383;רִיפָה;rîyphâh;"(only plural), grits (as pounded)";
H7384;רִיפַת;Rîyphath;"Riphath, a grandson of Japheth and his descendants";
H7385;רִיק;rîyq;"emptiness, figuratively, a worthless thing, adverbially, in vain";
H7386;רֵיק;rêyq;"empty, figuratively, worthless";
H7387;רֵיקָם;rêyqâm;"emptily, figuratively (objective) ineffectually, (subjective) undeservedly";
H7388;רִיר;rîyr;"saliva, by resemblance, broth";
H7389;רֵישׁ;rêysh;"poverty";
H7390;רַךְ;rak;"tender (literally or figuratively), by implication, weak";
H7391;רֹךְ;rôk;"softness (figuratively)";
H7392;רָכַב;râkab;"to ride (on an animal or in a vehicle), causatively, to place upon (for riding or generally), to despatch";
H7393;רֶכֶב;rekeb;"a vehicle, by implication, a team, by extension, cavalry, by analogy a rider, i.e. the upper millstone";
H7394;רֵכָב;Rêkâb;"Rekab, the name of two Arabs and of two Israelites";
H7395;רַכָּב;rakkâb;"a charioteer";
H7396;רִכְבָּה;rikbâh;"a chariot (collectively)";
H7397;רֵכָה;Rêkâh;"Rekah, a place in Palestine";
H7398;רְכוּב;rᵉkûwb;"a vehicle (as ridden on)";
H7399;רְכוּשׁ;rᵉkûwsh;"property (as gathered)";
H7400;רָכִיל;râkîyl;"a scandal-monger (as travelling about)";
H7401;רָכַךְ;râkak;"to soften (intransitively or transitively), used figuratively";
H7402;רָכַל;râkal;"to travel for trading";
H7403;רָכָל;Râkâl;"Rakal, a place in Palestine";
H7404;רְכֻלָּה;rᵉkullâh;"trade (as peddled)";
H7405;רָכַס;râkaç;"to tie";
H7406;רֶכֶס;rekeç;"a mountain ridge (as of tied summits)";
H7407;רֹכֶס;rôkeç;"a snare (as of tied meshes)";
H7408;רָכַשׁ;râkash;"to lay up, i.e. collect";
H7409;רֶכֶשׁ;rekesh;"a relay of animals on a post-route (as stored up for that purpose), by implication, a courser";
H7410;רָם;Râm;"Ram, the name of an Arabian and of an Israelite";
H7411;רָמָה;râmâh;"to hurl, specifically, to shoot, figuratively, to delude or betray (as if causing to fall)";
H7412;רְמָה;rᵉmâh;"to throw, set, (figuratively) assess";
H7413;רָמָה;râmâh;"a height (as a seat of idolatry)";
H7414;רָמָה;Râmâh;"Ramah, the name of four places in Palestine";
H7415;רִמָּה;rimmâh;"a maggot (as rapidly bred), literally or figuratively";
H7416;רִמּוֹן;rimmôwn;"a pomegranate, the tree (from its upright growth) or the fruit (also an artificial ornament)";
H7417;רִמּוֹן;Rimmôwn;"Rimmon, the name of a Syrian deity, also of five places in Palestine";
H7418;רָמוֹת;Râmôwth;"Ramoth-Negeb or Ramath-Negeb, a place in Palestine";
H7419;רָמוּת;râmûwth;"a heap (of carcases)";
H7420;רֹמַח;rômach;"a lance (as thrown), especially the iron point";
H7421;רַמִּי;rammîy;"a Ramite, i.e. Aramaean";
H7422;רַמְיָה;Ramyâh;"Ramjah, an Israelite";
H7423;רְמִיָּה;rᵉmîyâh;"remissness, treachery";
H7424;רַמָּךְ;rammâk;"a brood mare";
H7425;רְמַלְיָהוּ;Rᵉmalyâhûw;"Remaljah, an Israelite";
H7426;רָמַם;râmam;"to rise (literally or figuratively)";
H7427;רֹמֵמֻת;rômêmuth;"exaltation";
H7428;רִמֹּן פֶּרֶץ;Rimmôn Perets;"Rimmon-Perets, a place in the Desert";
H7429;רָמַס;râmaç;"to tread upon (as a potter, in walking or abusively)";
H7430;רָמַשׂ;râmas;"properly, to glide swiftly, i.e. to crawl or move with short steps, by analogy to swarm";
H7431;רֶמֶשׂ;remes;"a reptile or any other rapidly moving animal";
H7432;רֶמֶת;Remeth;"Remeth, a place in Palestine";
H7433;רָמֹת גִּלעָד;Râmôth Gilʻâd;"Ramoth-Gilad, a place East of the Jordan";
H7434;רָמַת הַמִּצְפֶּה;Râmath ham-Mit-speh;"Ramath-ham-Mitspeh, a place in Palestine";
H7435;רָמָתִי;Râmâthîy;"a Ramathite or inhabitant of Ramah";
H7436;רָמָתַיִם צוֹפִים;Râmâthayim Tsôwphîym;"Ramathajim-Tsophim, a place in Palestine";
H7437;רָמַת לֶחִי;Râmath Lechîy;"Ramath-Lechi, a place in Palestine";
H7438;רֹן;rôn;"a shout (of deliverance)";
H7439;רָנָה;rânâh;"to whiz";
H7440;רִנָּה;rinnâh;"properly, a creaking (or shrill sound), i.e. shout (of joy or grief)";
H7441;רִנָּה;Rinnâh;"Rinnah, an Israelite";
H7442;רָנַן;rânan;"properly, to creak (or emit a stridulous sound), i.e. to shout (usually for joy)";
H7443;רֶנֶן;renen;"an ostrich (from its wail)";
H7444;רַנֵּן;rannên;"shouting (for joy)";
H7445;רְנָנָה;rᵉnânâh;"a shout (for joy)";
H7446;רִסָּה;Riççâh;"Rissah, a place in the Desert";
H7447;רָסִיס;râçîyç;"properly, dripping to pieces, i.e. a ruin, also a dew-drop";
H7448;רֶסֶן;reçen;"a halter (as restraining), by implication, the jaw";
H7449;רֶסֶן;Reçen;"Resen, a place in Assyrian";
H7450;רָסַס;râçaç;"to moisten (with drops)";
H7451;רַע;raʻ;"bad or (as noun) evil (natural or moral)";
H7452;רֵעַ;rêaʻ;"a crash (of thunder), noise (of war), shout (of joy)";
H7453;רֵעַ;rêaʻ;"an associate (more or less close)";
H7454;רֵעַ;rêaʻ;"a thought (as association of ideas)";
H7455;רֹעַ;rôaʻ;"badness (as marring), physically or morally";
H7456;רָעֵב;râʻêb;"to hunger";
H7457;רָעֵב;râʻêb;"hungry (more or less intensely)";
H7458;רָעָב;râʻâb;"hunger (more or less extensive)";
H7459;רְעָבוֹן;rᵉʻâbôwn;"famine";
H7460;רָעַד;râʻad;"to shudder (more or less violently)";
H7461;רַעַד;raʻad;"a shudder";
H7462;רָעָה;râʻâh;"to tend a flock, i.e. pasture it, intransitively, to graze (literally or figuratively), generally to rule, by extension, to associate with (as a friend)";
H7463;רֵעֶה;rêʻeh;"a (male) companion";
H7464;רֵעָה;rêʻâh;"a female associate";
H7465;רֹעָה;rôʻâh;"breakage";
H7466;רְעוּ;Rᵉʻûw;"Reu, a postdiluvian patriarch";
H7467;רְעוּאֵל;Rᵉʻûwʼêl;"Reuel, the name of Moses' father-in-law, also of an Edomite and an Israelite";
H7468;רְעוּת;rᵉʻûwth;"a female associate, generally an additional one";
H7469;רְעוּת;rᵉʻûwth;"a feeding upon, i.e. grasping after";
H7470;רְעוּת;rᵉʻûwth;"desire";
H7471;רְעִי;rᵉʻîy;"pasture";
H7472;רֵעִי;Rêʻîy;"Rei, an Israelite";
H7473;רֹעִי;rôʻîy;"pastoral, as noun, a shepherd";
H7474;רַעְיָה;raʻyâh;"a female associate";
H7475;רַעְיוֹן;raʻyôwn;"desire";
H7476;רַעְיוֹן;raʻyôwn;"a grasp. i.e. (figuratively) mental conception";
H7477;רָעַל;râʻal;"to reel, i.e. (figuratively) to brandish";
H7478;רַעַל;raʻal;"a reeling (from intoxication)";
H7479;רַעֲלָה;raʻălâh;"a long veil (as fluttering)";
H7480;רְעֵלָיָה;Rᵉʻêlâyâh;"Reelajah, an Israelite";
H7481;רָעַם;râʻam;"to tumble, i.e. be violently agitated, specifically, to crash (of thunder), figuratively, to irritate (with anger)";
H7482;רַעַם;raʻam;"a peal of thunder";
H7483;רַעְמָה;raʻmâh;"the mane of a horse (as quivering in the wind)";
H7484;רַעְמָה;Raʻmâh;"Ramah, the name of a grandson of Ham, and of a place (perhaps founded by him)";
H7485;רַעַמְיָה;Raʻamyâh;"Raamjah, an Israelite";
H7486;רַעְמְסֵס;Raʻmᵉçêç;"Rameses or Raamses, a place in Egypt";
H7487;רַעֲנַן;raʻănan;"green, i.e. (figuratively) prosperous";
H7488;רַעֲנָן;raʻănân;"verdant, by analogy, new, figuratively, prosperous";
H7489;רָעַע;râʻaʻ;"properly, to spoil (literally, by breaking to pieces), figuratively, to make (or be) good fornothing, i.e. bad (physically, socially or morally)";
H7490;רְעַע;rᵉʻaʻ;"{properly, to spoil (literally, by breaking to pieces), figuratively, to make (or be) good fornothing, i.e. bad (physically, socially or morally)}";
H7491;רָעַף;râʻaph;"to drip";
H7492;רָעַץ;râʻats;"to break in pieces, figuratively, harass";
H7493;רָעַשׁ;râʻash;"to undulate (as the earth, the sky, etc., also a field of grain), particularly through fear, specifically, to spring (as a locust)";
H7494;רַעַשׁ;raʻash;"vibration, bounding, uproar";
H7495;רָפָא;râphâʼ;"properly, to mend (by stitching), i.e. (figuratively) to cure";
H7496;רָפָא;râphâʼ;"properly, lax, i.e. (figuratively) a ghost (as dead, in plural only)";
H7497;רָפָא;râphâʼ;"a giant";
H7498;רָפָא;Râphâʼ;"Rapha or Raphah, the name of two Israelites";
H7499;רְפֻאָה;rᵉphuʼâh;"a medicament";
H7500;רִפְאוּת;riphʼûwth;"a cure";
H7501;רְפָאֵל;Rᵉphâʼêl;"Rephael, an Israelite";
H7502;רָפַד;râphad;"to spread (a bed), by implication, to refresh";
H7503;רָפָה;râphâh;"to slacken (in many applications, literal or figurative)";
H7504;רָפֶה;râpheh;"slack (in body or mind)";
H7505;רָפוּא;Râphûwʼ;"Raphu, an Israelite";
H7506;רֶפַח;Rephach;"Rephach, an Israelite";
H7507;רְפִידָה;rᵉphîydâh;"a railing (as spread along)";
H7508;רְפִידִים;Rᵉphîydîym;"Rephidim, a place in the Desert";
H7509;רְפָיָה;Rᵉphâyâh;"Rephajah, the name of five Israelites";
H7510;רִפְיוֹן;riphyôwn;"slackness";
H7511;רָפַס;râphaç;"to trample, i.e. prostrate";
H7512;רְפַס;rᵉphaç;"{to trample, i.e. prostrate}";
H7513;רַפְסֹדָה;raphçôdâh;"a raft (as flat on the water)";
H7514;רָפַק;râphaq;"to recline";
H7515;רָפַשׂ;râphas;"to trample, i.e. roil water";
H7516;רֶפֶשׁ;rephesh;"mud (as roiled)";
H7517;רֶפֶת;repheth;"a stall for cattle (from their resting there)";
H7518;רַץ;rats;"a fragment";
H7519;רָצָא;râtsâʼ;"to run, also to delight in";
H7520;רָצַד;râtsad;"probably to look askant, i.e. (figuratively) be jealous";
H7521;רָצָה;râtsâh;"to be pleased with, specifically, to satisfy adebt";
H7522;רָצוֹן;râtsôwn;"delight (especially as shown)";
H7523;רָצַח;râtsach;"properly, to dash in pieces, i.e. kill (a human being), especially to murder";
H7524;רֶצַח;retsach;"a crushing, specifically, a murder-cry";
H7525;רִצְיָא;Ritsyâʼ;"Ritsjah, an Israelite";
H7526;רְצִין;Rᵉtsîyn;"Retsin, the name of a Syrian and of an Israelite";
H7527;רָצַע;râtsaʻ;"to pierce";
H7528;רָצַף;râtsaph;"to tessellate, i.e. embroider (as if with bright stones)";
H7529;רֶצֶף;retseph;"a red-hot stone (for baking)";
H7530;רֶצֶף;Retseph;"Retseph, a place in Assyrian";
H7531;רִצְפָּה;ritspâh;"a hot stone, also a tessellated pavement";
H7532;רִצְפָּה;Ritspâh;"Ritspah, an Israelitess";
H7533;רָצַץ;râtsats;"to crack in pieces, literally or figuratively";
H7534;רַק;raq;"emaciated (as if flattened out)";
H7535;רַק;raq;"properly, leanness, i.e. (figuratively) limitation, only adverbial, merely, or conjunctional, although";
H7536;רֹק;rôq;"spittle";
H7537;רָקַב;râqab;"to decay (as by worm-eating)";
H7538;רָקָב;râqâb;"decay (by caries)";
H7539;רִקָּבוֹן;riqqâbôwn;"decay (by caries)";
H7540;רָקַד;râqad;"properly, to stamp, i.e. to spring about (wildly or for joy)";
H7541;רַקָּה;raqqâh;"properly, thinness, i.e. the side of the head";
H7542;רַקּוֹן;Raqqôwn;"Rakkon, a place in Palestine";
H7543;רָקַח;râqach;"to perfume";
H7544;רֶקַח;reqach;"properly, perfumery, i.e. (by implication) spicery (for flavor)";
H7545;רֹקַח;rôqach;"an aromatic";
H7546;רַקָּח;raqqâch;"a male perfumer";
H7547;רַקֻּחַ;raqquach;"a scented substance";
H7548;רַקָּחָה;raqqâchâh;"a female perfumer";
H7549;רָקִיעַ;râqîyaʻ;"properly, an expanse, i.e. the firmament or (apparently) visible arch of the sky";
H7550;רָקִיק;râqîyq;"a thin cake";
H7551;רָקַם;râqam;"to variegate color, i.e. embroider, by implication, to fabricate";
H7552;רֶקֶם;Reqem;"Rekem, the name of a place in Palestine, also of a Midianite and an Israelite";
H7553;רִקְמָה;riqmâh;"variegation of color, specifically, embroidery";
H7554;רָקַע;râqaʻ;"to pound the earth (as a sign of passion), by analogy to expand (by hammering), by implication, to overlay (with thin sheets of metal)";
H7555;רִקֻּעַ;riqquaʻ;"beaten out, i.e. a (metallic) plate";
H7556;רָקַק;râqaq;"to spit";
H7557;רַקַּת;Raqqath;"Rakkath, a place in Palestine";
H7558;רִשְׁיוֹן;rishyôwn;"a permit";
H7559;רָשַׁם;râsham;"to record";
H7560;רְשַׁם;rᵉsham;"{to record}";
H7561;רָשַׁע;râshaʻ;"to be (causatively, do or declare) wrong, by implication, to disturb, violate";
H7562;רֶשַׁע;reshaʻ;"a wrong (especially moral)";
H7563;רָשָׁע;râshâʻ;"morally wrong, concretely, an (actively) bad person";
H7564;רִשְׁעָה;rishʻâh;"wrong (especially moral)";
H7565;רֶשֶׁף;resheph;"a live coal, by analogy lightning, figuratively, an arrow, (as flashing through the air), specifically, fever";
H7566;רֶשֶׁף;Resheph;"Resheph, an Israelite";
H7567;רָשַׁשׁ;râshash;"to demolish";
H7568;רֶשֶׁת;resheth;"a net (as catching animals)";
H7569;רַתּוֹק;rattôwq;"a chain";
H7570;רָתַח;râthach;"to boil";
H7571;רֶתַח;rethach;"a boiling";
H7572;רַתִּיקָה;rattîyqâh;"a chain";
H7573;רָתַם;râtham;"to yoke up (to the pole of a vehicle)";
H7574;רֶתֶם;rethem;"the Spanish broom (from its pole-like stems)";
H7575;רִתְמָה;Rithmâh;"Rithmah, a place in the Desert";
H7576;רָתַק;râthaq;"to fasten";
H7577;רְתֻקָה;rᵉthuqâh;"something fastened, i.e. a chain";
H7578;רְתֵת;rᵉthêth;"terror";
H7579;שָׁאַב;shâʼab;"to bale up water";
H7580;שָׁאַג;shâʼag;"to rumble or moan";
H7581;שְׁאָגָה;shᵉʼâgâh;"a rumbling or moan";
H7582;שָׁאָה;shâʼâh;"to rush, by implication, to desolate";
H7583;שָׁאָה;shâʼâh;"to stun, i.e. (intransitively) be astonished";
H7584;שַׁאֲוָה;shaʼăvâh;"a tempest (as rushing)";
H7585;שְׁאוֹל;shᵉʼôwl;"Hades or the world of the dead (as if a subterranean retreat), including its accessories and inmates";
H7586;שָׁאוּל;Shâʼûwl;"Shaul, the name of an Edomite and two Israelites";
H7587;שָׁאוּלִי;Shâʼûwlîy;"a Shaulite or descendant of Shaul";
H7588;שָׁאוֹן;shâʼôwn;"uproar (as of rushing), by implication, destruction";
H7589;שְׁאָט;shᵉʼâṭ;"contempt";
H7590;שָׁאט;shâʼṭ;"one contemning";
H7591;שְׁאִיָּה;shᵉʼîyâh;"desolation";
H7592;שָׁאַל;shâʼal;"to inquire, by implication, to request, by extension, to demand";
H7593;שְׁאֵל;shᵉʼêl;"{to inquire, by implication, to request, by extension, to demand}";
H7594;שְׁאָל;Shᵉʼâl;"Sheal, an Israelite";
H7595;שְׁאֵלָא;shᵉʼêlâʼ;"properly, a question (at law), i.e. judicial decision or mandate";
H7596;שְׁאֵלָה;shᵉʼêlâh;"a petition, by implication, a loan";
H7597;שְׁאַלְתִּיאֵל;Shᵉʼaltîyʼêl;"Shealtiel, an Israelite";
H7598;שְׁאַלְתִּיאֵל;Shᵉʼaltîyʼêl;"{Shealtiel, an Israelite}";
H7599;שָׁאַן;shâʼan;"to loll, i.e. be peaceful";
H7600;שַׁאֲנָן;shaʼănân;"secure, in a bad sense, haughty";
H7601;שָׁאַס;shâʼaç;"to plunder";
H7602;שָׁאַף;shâʼaph;"to inhale eagerly, figuratively, to cover, by implication, to be angry, also to hasten";
H7603;שְׂאֹר;sᵉʼôr;"barm or yeast-cake (as swelling by fermentation)";
H7604;שָׁאַר;shâʼar;"properly, to swell up, i.e. be (causatively, make) redundant";
H7605;שְׁאָר;shᵉʼâr;"a remainder";
H7606;שְׁאָר;shᵉʼâr;"{a remainder}";
H7607;שְׁאֵר;shᵉʼêr;"flesh (as swelling out), as living or forfood, generally food of any kind, figuratively, kindred by blood";
H7608;שַׁאֲרָה;shaʼărâh;"female kindred by blood";
H7609;שֶׁאֱרָה;Sheʼĕrâh;"Sheerah, an Israelitess";
H7610;שְׁאָר יָשׁוּב;Shᵉʼâr Yâshûwb;"Shear-Jashub, the symbolic name of one of Isaiah's sons";
H7611;שְׁאֵרִית;shᵉʼêrîyth;"a remainder or residual (surviving, final) portion";
H7612;שֵׁאת;shêʼth;"devastation";
H7613;שְׂאֵת;sᵉʼêth;"an elevation or leprous scab, figuratively, elation or cheerfulness, exaltation in rank or character";
H7614;שְׁבָא;Shᵉbâʼ;"Sheba, the name of three early progenitors of tribes and of an Ethiopian district";
H7615;שְׁבָאִי;Shᵉbâʼîy;"a Shebaite or descendant of Sheba";
H7616;שָׁבָב;shâbâb;"a fragment, i.e. ruin";
H7617;שָׁבָה;shâbâh;"to transport into captivity";
H7618;שְׁבוּ;shᵉbûw;"a gem (from its sparkle), probably the agate";
H7619;שְׁבוּאֵל;Shᵉbûwʼêl;"Shebuel or Shubael, the name of two Israelites";
H7620;שָׁבוּעַ;shâbûwaʻ;"literally, sevened, i.e. a week (specifically, of years)";
H7621;שְׁבוּעָה;shᵉbûwʻâh;"properly, something sworn, i.e. an oath";
H7622;שְׁבוּת;shᵉbûwth;"exile, concretely, prisoners, figuratively, a former state of prosperity";
H7623;שָׁבַח;shâbach;"properly, to address in aloud tone, i.e. (specifically) loud, figuratively, to pacify (as if by words)";
H7624;שְׁבַח;shᵉbach;"to adulate, i.e. adore";
H7625;שְׁבַט;shᵉbaṭ;"a clan";
H7626;שֵׁבֶט;shêbeṭ;"a scion, i.e. (literally) a stick (for punishing, writing, fighting, ruling, walking, etc.) or (figuratively) a clan";
H7627;שְׁבָט;Shᵉbâṭ;"Shebat, a Jewish month";
H7628;שְׁבִי;shᵉbîy;"exiled, captured, as noun, exile (abstractly or concretely and collectively), by extension, booty";
H7629;שֹׁבִי;Shôbîy;"Shobi, an Ammonite";
