StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H8036;שֻׁם;shum;{an appellation," as amark or memorial of individuality"," by implication honor"," authority"," character};{egy név"," jelzés"," egyéniségre utaló bélyeg vagy emlékezet"," következményként dicsőség"," hatalom"," jellem}"
H8037;שַׁמָּא;Shammâʼ;Shamma," an Israelite;Šammá"," egy Izráelita."
H8038;שֶׁמְאֵבֶר;Shemʼêber;Shemeber," a king of Zeboim;Melkisédek"," Zebóim királya."
H8039;שִׁמְאָה;Shimʼâh;Shimah," an Israelite;Simá"," egy Izráelita."
H8040;שְׂמֹאול;sᵉmôʼwl;properly," dark (as enveloped)"," i.e. the north"," hence (by orientation)"," the left hand;valójában sötét [mint valami által körülvéve]"," azaz az észak"," innen [tájolás szerint] a bal kéz."
H8041;שָׂמַאל;sâmaʼl;to use the left hand or pass in that direction);bal kezét használni," vagy abban az irányban haladni"," menni."
H8042;שְׂמָאלִי;sᵉmâʼlîy;situated on the left side;baloldali," bal felől elhelyezkedő"," balra eső [helyzetben lévő]."
H8043;שִׁמְאָם;Shimʼâm;Shimam," an Israelite;Simám"," egy Izráelita."
H8044;שַׁמְגַּר;Shamgar;Shamgar," an Israelite judge;Shamgar"," egy Izraelita bíró."
H8045;שָׁמַד;shâmad;to desolate;pusztítani," elpusztítani"," romba dönteni"," elhagyatottá tenni [egy helyet vagy népet]"," kiirtani."
"H8046;שְׁמַד;shᵉmad;{to desolate};""pusztítani"," elpusztítani"," romba dönteni"," elhagyatottá tenni"," kipusztítani [egy helyet vagy népet]; elvégezni a bosszúállást"," megbüntetni."""
H8047;שַׁמָּה;shammâh;ruin," by implication"," consternation;pusztulás"," [vagy] elképedés"," rémület."
H8048;שַׁמָּה;Shammâh;Shammah," the name of an Edomite and four Israelites;Šammá"," egy edomita név"," és négy izraelita név."
H8049;שַׁמְהוּת;Shamhûwth;Shamhuth," an Israelite;shamhúti"," egy Izráelita [személy]."
H8050;שְׁמוּאֵל;Shᵉmûwʼêl;Shemuel," the name of three Israelites;Smuel"," három izraelita neve [akikː Sámuel próféta"," egy levita férfi és egy férfi"," aki Saul szolgálatában állt]."
H8051;שַׁמּוּעַ;Shammûwaʻ;Shammua," the name of four Israelites;Sammua"," négy izraelita neve."
H8052;שְׁמוּעָה;shᵉmûwʻâh;something heard," i.e. an announcement;hallás"," meghallott hír"," tudósítás"," jelentés"," hírnév [valaminekről]"
H8053;שָׁמוּר;Shâmûwr;Shamur," an Israelite;őrzött"," megőrzött"," az Úr által megóvott izraeli"," aki a szent dolgok őrzésére van szánva [vagy kijelölve]."
H8054;שַׁמּוֹת;Shammôwth;Shammoth," an Israelite;shamóti"," egy Izráelita [vagy: Izrael fia"," Izrael népének tagja]."
H8055;שָׂמַח;sâmach;probably to brighten up," i.e. (figuratively) be (causatively"," make) blithe or gleesome;""valószínűleg felvidulni"," ragyogni; (átvitt értelemben) örvendezni"," (okozólag"," valakit) megörvendezni"," vidámmá tenni."""
H8056;שָׂמֵחַ;sâmêach;blithe or gleeful;örvendező," vidám"," ujjongó [vagy] felviduló."
H8057;שִׂמְחָה;simchâh;blithesomeness or glee," (religious or festival);öröm"," vidámság"," ujjongás [vallásos"," ünnepélyes értelemben is]"
H8058;שָׁמַט;shâmaṭ;to fling down," incipiently to jostle"," figuratively"," to let alone"," desist"," remit;lerántani"," kezdetben megrázni"," képletesen elengedni"," abbahagyni"," eltekinteni"," megbocsátani."
H8059;שְׁמִטָּה;shᵉmiṭṭâh;remission (of debt) or suspension of labor);[Adósság] elengedése vagy a munkálatok felfüggesztése.
H8060;שַׁמַּי;Shammay;Shammai," the name of three Israelites;Sammai"," három izraelita neve [mint személynév]."
H8061;שְׁמִידָע;Shᵉmîydâʻ;Shemida," an Israelite;Semidá"," egy Izráelita."
H8062;שְׁמִידָעִי;Shᵉmîydâʻîy;a Shemidaite (collectively) or descendants of Shemida;[Semidai] vagy [Semida] utódai," kollektíven."
"H8063;שְׂמִיכָה;sᵉmîykâh;a run (as sustaining the Oriental sitter);""egy futás [vagy lefutás]"," mint ami a keleti ülő személyt tartja [vagy támasztja]; egy futóháló"," futópad."""
H8064;שָׁמַיִם;shâmayim;the sky (as aloft," the dual perhaps alluding to the visible arch in which the clouds move"," as well as to the higher ether where the celestial bodies revolve);az égbolt (mint a magasságban lévő"," kettős alak talán azokra utal"," amelyek a felhők mozgásának látható íve"," valamint a magasabb éter"," ahol az égitestek forognak)"
H8065;שָׁמַיִן;shâmayin;{the sky (as aloft," the dual perhaps alluding to the visible arch in which the clouds move"," as well as to the higher ether where the celestial bodies revolve)};{az ég (fent"," a kettősség talán azokra a látható ívekre utal"," melyeken a felhők mozognak"," valamint a magasabb éterre"," ahol az égitestek forognak)}"
H8066;שְׁמִינִי;shᵉmîynîy;eight;nyolc [szám]," nyolcadik [rendi szám]"
H8067;שְׁמִינִית;shᵉmîynîyth;probably an eight-stringed lyre;valószínűleg nyolchúros lant vagy líra.
H8068;שָׁמִיר;shâmîyr;a thorn," also (from its keenness for scratching) a gem"," probably the diamond;egy tövis"," továbbá (élességénél fogva karcolásra való) drágakő"," valószínűleg a gyémánt."
H8069;שָׁמִיר;Shâmîyr;Shamir," the name of two places in Palestine;Šámír"," két hely neve Palesztinában [egy város Júda hegyvidékén"," és egy a Földközi-tenger partján]."
H8070;שְׁמִירָמוֹת;Shᵉmîyrâmôwth;Shemiramoth," the name of two Israelites;Semiramót"," két izraelita neve."
H8071;שִׂמְלָה;simlâh;a dress," especially a mantle;öltözet"," különösen köpeny vagy palást."
H8072;שַׂמְלָה;Samlâh;Samlah," an Edomite;""Edomita [nép]"," Edom lakója; Edomita [személy]"," Edom földön született vagy ott élő."""
H8073;שַׁמְלַי;Shamlay;Shamlai," one of the Nethinim;Šamláj"," a netinimok közül való."
H8074;שָׁמֵם;shâmêm;to stun (or intransitively," grow numb)"," i.e. devastate or (figuratively) stupefy (both usually in a passive sense);megdöbbenteni (vagy reflexíven"," zsibbadni)"," azaz elpusztítani vagy (alakosan) elzsibbadni (mindkettő általában passzív értelemben)"
H8075;שְׁמַם;shᵉmam;{to stun (or intransitively," grow numb)"," i.e. devastate or (figuratively) stupefy (both usually in a passive sense)};{elbizonyosodva lenni"," megbénulni"," eltorzulni"," elpusztulni"," vagy (átvitt értelemben) elzsibbadni"," megdermedni"," legtöbbször passzív értelemben}"
H8076;שָׁמֵם;shâmêm;ruined;pusztaság," rom"," elhagyatott hely"," romba dőlt"," elpusztított [hely"," táj"," város]."
H8077;שְׁמָמָה;shᵉmâmâh;devastation," figuratively"," astonishment;""pusztaság"," elhagyatottság"," romlás; átvitt értelemben: csodálkozás"," megdöbbenés [a teljes pusztulás látványa által]."""
"H8078;שִׁמָּמוֹן;shimmâmôwn;stupefaction;""elbizonytalanodás"," elnémulás"," értelmi zavar"," megdöbbenés [a gondolatok összezavarodása"," értelmi képességének elvesztése által]; csüggedés"," elkeseredés."""
H8079;שְׂמָמִית;sᵉmâmîyth;a lizard (from the superstition of its noxiousness);szemérméret (egy gyíkféle," melyet a néphiedelem ártalmasnak tart)"
H8080;שָׁמַן;shâman;to shine," i.e. (by analogy) be (causatively"," make) oily or gross;""fényleni"," ragyogni; (átvitt értelemben) zsíros lenni"," kövér lenni"," (valakit) zsírosítani"," kövére nevelni [vagy táplálni]."""
H8081;שֶׁמֶן;shemen;grease," especially liquid (as from the olive"," often perfumed)"," figuratively"," richness;olaj"," különösen folyékony [mint az olívából"," gyakran illatosított]"," átvitt értelemben: gazdagság"," bővesség."
H8082;שָׁמֵן;shâmên;greasy," i.e. gross"," figuratively"," rich;""zsíros"," kövér"," lédús; átvitt értelemben: gazdag"," bővelkedő [vagyontól"," áldástól]."""
H8083;שְׁמֹנֶה;shᵉmôneh;a cardinal number," eight (as if a surplus above the 'perfect' seven)"," also (as ordinal) eighth;""nyolc"," mint szám"," nyolc; (sorrendben) nyolcadik"," mint túlménnyiség a 'tökéletes' hetes fölött."""
H8084;שְׁמֹנִים;shᵉmônîym;eighty," also eightieth;nyolcván"," vagy a nyolcvadik."
H8085;שָׁמַע;shâmaʻ;to hear intelligently (often with implication of attention," obedience"," etc."," causatively"," to tell"," etc.);""hallgatni"," figyelni (gyakran az értés"," engedelmesség"," stb. mellékes mellékhatásával)"," hallgatni valakit"," odafigyelni rá; (átvitt értelemben) hallgatni"," megfogadni; (káuzatív értelemben) elmondani"," szólítani"," tudatni."""
H8086;שְׁמַע;shᵉmaʻ;{to hear intelligently (often with implication of attention," obedience"," etc."," causatively"," to tell"," etc.)};{hallgatni"," megérteni"," odafigyelni (gyakran engedelmességgel"," vagy annak következményével)"," vagy hallattatni"," elmondani}"
H8087;שֶׁמַע;Shemaʻ;Shema," the name of a place in Palestine and of four Israelites;Séma"," egy hely Palesztinában"," és négy izraelita neve."
H8088;שֵׁמַע;shêmaʻ;something heard," i.e. a sound"," rumor"," announcement"," abstractly"," audience;valami"," amit hallottak"," azaz hang"," pletyka"," hírnév"," elvont értelemben hallgatóság"," hallgatók."
"H8089;שֹׁמַע;shômaʻ;a report;""jelentés"," hír"," tudósítás"," hallomás [valamiről]; hallott dolog"," beszámoló."""
H8090;שְׁמָע;Shᵉmâʻ;Shema," a place in Palestine;[Szemé] egy hely Palesztinában."
H8091;שָׁמָע;Shâmâʻ;Shama," an Israelite;Sámá"," egy Izráelita [ember]."
H8092;שִׁמְעָא;Shimʻâʼ;Shima," the name of four Israelites;Simá"," négy izraelita neve."
H8093;שִׁמְעָה;Shimʻâh;Shimah," an Israelite;Siméá"," egy Izráelita."
H8094;שְׁמָעָה;Shᵉmâʻâh;Shemaah," an Israelite;Semá"," egy Izráelita."
H8095;שִׁמְעוֹן;Shimʻôwn;Shimon," one of Jacob's sons"," also the tribe descended from him;Simon"," Jákób fia"," és tőle származó törzs."
H8096;שִׁמְעִי;Shimʻîy;Shimi," the name of twenty Israelites;Simi"," húsz izraelita neve."
H8097;שִׁמְעִי;Shimʻîy;a Shimite (collectively) or descendants of Shimi;siméi," a siméi nép (kollektíven) vagy Simi leszármazottjai."
H8098;שְׁמַעְיָה;Shᵉmaʻyâh;Shemajah," the name of twenty-five Israelites;Semajá"," huszonöt izraelita neve."
H8099;שִׁמְעֹנִי;Shimʻônîy;a Shimonite (collectively) or descendants of Shimon;simonita [személy vagy népcsoport," aki Simon törzséből származik"," vagy Simon leszármazottai kollektíven]"
H8100;שִׁמְעַת;Shimʻath;Shimath," an Ammonitess;Simáth"," egy ammonita nő."
H8101;שִׁמְעָתִי;Shimʻâthîy;a Shimathite (collectively) or descendants of Shimah;[Simáti] vagy a Simátiak (együttesen) vagy Simá fiaitól származók.
H8102;שֶׁמֶץ;shemets;an inkling;egy halvány sejtés," gyenge gyanítás"," előérzet [vagy: egy kezdeti"," még kialakuló gondolat"," érzés]."
H8103;שִׁמְצָה;shimtsâh;scornful whispering (of hostile spectators);csúfolódó," gúnyoló suttogás [ellenséges nézők által]"
H8104;שָׁמַר;shâmar;properly," to hedge about (as with thorns)"," i.e. guard"," generally"," to protect"," attend to"," etc.;megóvni"," körülvédeni (mintha tövisekkel kerítené valaki)"," általában őrizni"," vigyázni"," gondozni"," felügyelni."
H8105;שֶׁמֶר;shemer;something preserved," i.e. the settlings (plural only) of wine;valami megőrzött"," úgymint a bor ülepedéke [lecsapódása"," kiválása] (csak többes számban)"
H8106;שֶׁמֶר;Shemer;Shemer," the name of three Israelites;Shemer"," három izraelita neve."
"H8107;שִׁמֻּר;shimmur;an observance;""őrzés"," megtartás"," vigyázás [valaminek a megőrzése"," védelme"," gondozása; szokás"," rendelkezés betartása]"""
H8108;שׇׁמְרָה;shomrâh;watchfulness;őrizet," vigyázás"," résenlétezés [azaz éberség"," gondoskodás"," ami a veszély elkerülésére irányul]"
H8109;שְׁמֻרָה;shᵉmurâh;something guarded," i.e. an eye-lid;őrizet alatt álló dolog"," azaz szemhéj [vagy védelemre szolgáló rész]"
H8110;שִׁמְרוֹן;Shimrôwn;Shimron," the name of an Israelite and of a place in Palestine;Simron"," egy Izraelita neve és egy palesztinai hely neve."
H8111;שֹׁמְרוֹן;Shômᵉrôwn;Shomeron," a place in Palestine;Samária"," Palesztina egyik helye [egy város és annak környéke]."
H8112;שִׁמְרוֹן מְראוֹן;Shimrôwn Mᵉrʼôwn;Shimron-Meron," a place in Palestine;Simron-Meron"," Palesztinában található hely."
H8113;שִׁמְרִי;Shimrîy;Shimri," the name of four Israelites;Simri"," négy izraelita neve."
H8114;שְׁמַרְיָה;Shᵉmaryâh;Shemarjah," the name of four Israelites;Shemarja"," négy izraelita neve."
H8115;שׇׁמְרַיִן;Shomrayin;Shomrain," a place in Palestine;Shomrain"," egy hely Palesztinában [Palesztina földjén]."
H8116;שִׁמְרִית;Shimrîyth;Shimrith," a Moabitess;Shimrit"," egy moábita asszony."
H8117;שִׁמְרֹנִי;Shimrônîy;a Shimronite (collectively) or descendants of Shimron;simronita [személy vagy népcsoport," aki Simron fia vagy leszármazottja]"," simroniták [Simron fia vagy leszármazottaiból származó népcsoport vagy személyek]."
H8118;שֹׁמרֹנִי;Shômrônîy;a Shomeronite (collectively) or inhabitants of Shomeron;samáriai [lakos] vagy a Samáriában lakók.
H8119;שִׁמְרָת;Shimrâth;Shimrath," an Israelite;Shimráth"," egy Izráelita."
H8120;שְׁמַשׁ;shᵉmash;to serve;szolgálni," munkálkodni"," végezni (valamit)"," törődni (valakivel)"," áldozatot mutatni be."
H8121;שֶׁמֶשׁ;shemesh;the sun," by implication"," the east"," figuratively"," a ray"," i.e. (architectural) a notched battlement;a nap"," átvitt értelemben a kelet"," képletesen egy sugár"," vagy (építészeti értelemben) egy fogazott erődítmény."
"H8122;שֶׁמֶשׁ;shemesh;the sun;""a nap"," [az égitest]"," [a fényforrás]; néha: fény"," ragyogás."""
H8123;שִׁמְשׁוֹן;Shimshôwn;Shimshon," an Israelite;Simson"," egy Izraelita."
H8124;שִׁמְשַׁי;Shimshay;Shimshai," a Samaritan;Simsaj"," egy samaritánus."
H8125;שַׁמְשְׁרַי;Shamshᵉray;Shamsherai," an Israelite;Shamsherai"," egy Izraelita."
H8126;שֻׁמָתִי;Shumâthîy;a Shumathite (collectively) or descendants of Shumah;sumáti [sumáti nép," kollektíven vagy Sumah utódai]"
H8127;שֵׁן;shên;a tooth (as sharp)," specifically  ivory"," figuratively"," a cliff;fog"," elefántcsont"," alakosan szikla"," meredek sziklaoldal."
H8128;שֵׁן;shên;a tooth;fog," szájfog"," metszőfog"," állkapocs fogazata [általában"," de lehet elefántcsontra is utalni]"
H8129;שֵׁן;Shên;Shen," a place in Palestine;[Helyszín] Palesztinában"," egy város vagy terület."
H8130;שָׂנֵא;sânêʼ;to hate (personally);gyűlöl (személyesen)," ellenszenvez"," utál"," bosszúságot okoz valakinek."
H8131;שְׂנֵא;sᵉnêʼ;{to hate (personally)};gyűlöl (személyesen," ellenszenvvel"," mélyen nem kedvelni)"
"H8132;שָׁנָא;shânâʼ;to alter;""változtatni"," megváltoztatni"," átváltoztatni [valamit]; megjavítani"," helyreállítani."""
H8133;שְׁנָא;shᵉnâʼ;{to alter};változtatni," megváltoztatni"," átváltoztatni"," elváltoztatni"," megjavítani"," megváltozni."
H8134;שִׁנְאָב;Shinʼâb;Shinab," a Canaanite;Shináb"," egy kánaánita."
"H8135;שִׂנְאָה;sinʼâh;hate;""gyűlölet [mély undor"," ellenszenv"," ellenségesség; harag"," viszálykodás; ellenséghez való viszonyulás]"""
H8136;שִׁנְאָן;shinʼân;change," i.e. repetition;""változás"," azaz ismétlés"," fordulás"," megfordulás [egy ciklusban"," időben vagy helyzetben]; megújítás"," frissítés."""
H8137;שֶׁנְאַצַּר;Shenʼatstsar;Shenatstsar," an Israelite;[Senácár]"," egy Izráelita."
H8138;שָׁנָה;shânâh;to fold," i.e. duplicate (literally or figuratively)"," by implication"," to transmute (transitive or intransitive);hajtogatni"," megkettőzni (szó szerint vagy átvitt értelemben)"," következésképpen átváltoztatni (átmenetileg vagy visszafordíthatatlanul)."
H8139;שְׁנָה;shᵉnâh;{sleep};{alvás}," pihenés"," szunnyadás"," mély álom"," lustaság"," hanyagság."
H8140;שְׁנָה;shᵉnâh;{a year (as a revolution of time)};{egy év (az idő fordulása," vagy egy teljes forduló)}"
"H8141;שָׁנֶה;shâneh;a year (as a revolution of time);""egy év [időszak]"," egy forduló"," egy évszak; évforduló."""
"H8142;שֵׁנָה;shênâh;sleep;""[Alvás]"," [szunnyadás]"," [nyugalom]; néha a halálra is utalhat"," mint mély"," örök alvásra."""
H8143;שֶׁנְהַבִּים;shenhabbîym;probably," tooth of elephants"," i.e. ivory tusk;valószínűleg elefántcsont"," azaz elefántfogakból készült tárgyak."
H8144;שָׁנִי;shânîy;crimson," properly"," the insect or its color"," also stuff dyed with it;vörös színű"," valójában egy fajta vérszívó bogár vagy annak színe"," továbbá azzal festett anyag [vörösfesték]."
H8145;שֵׁנִי;shênîy;properly," double"," i.e. second"," also adverbially"," again;másodszor"," vagy kétszeres"," illetve ismét"," újra."
H8146;שָׂנִיא;sânîyʼ;hated;gyűlölt," utált"," ellenszenvvel fogadott [valaki vagy valami iránt]"," viszonykodott ellenségként."
H8147;שְׁנַיִם;shᵉnayim;two," also (as ordinal) twofold;kettő"," továbbá (sorrendi értelemben) kétszeres."
H8148;שְׁנִינָה;shᵉnîynâh;something pointed," i.e. a gibe;éles szó"," gúny"," csúfolódás [vagy éles"," csípős megjegyzés]"
H8149;שְׁנִיר;Shᵉnîyr;Shenir or Senir," a summit of Lebanon;A Libanon hegycsúcsa"," vagy a Senir-hegy"," mely a Libanonban található."
H8150;שָׁנַן;shânan;to point (transitive or intransitive)," intensively"," to pierce"," figuratively"," to inculcate;élesíteni (átvitt értelemben tanítani"," bevésetni)"," átszúrni"," áthatolni"," hegyezni"," élesíteni [valamit vagy valakit]."
H8151;שָׁנַס;shânaç;to compress (with a belt);szorítani," összekötni (övvel)"," megfeszíteni"," szűkíteni."
H8152;שִׁנְעָר;Shinʻâr;Shinar," a plain in Babylonia;Sínár"," egy Babyloni síkság."
"H8153;שְׁנָת;shᵉnâth;sleep;""[Alvás]"," [szunnyadás]"," [nyugalom]; néha a halálra is utal"," mint örök alvásra."""
H8154;שָׁסָה;shâçâh;to plunder;lerabolni," kifosztani"," elpusztítani"," tönkre tenni [egy népet vagy helyet]"," elhagyatottá tenni."
H8155;שָׁסַס;shâçaç;to plunder;lerabolni," kifosztani"," elpusztítani"," romba dönteni [valakit vagy valami területet]"," zsákmányolni."
H8156;שָׁסַע;shâçaʻ;to split or tear," figuratively"," to upbraid;""szétszaggatni"," szétválasztani"," megosztani; átvitt értelemben: feddhetni"," kárhoztatni"," szemrehányást tenni [valakinek]."""
"H8157;שֶׁסַע;sheçaʻ;a fissure;""repedés"," hasadék"," törés [sziklában"," földben vagy más kemény felületen keletkező]; szakadék."""
H8158;שָׁסַף;shâçaph;to cut in pieces," i.e. slaughter;darabolni"," felaprítani"," végezni valakivel"," kiirtani [vagy] megsemmisíteni."
H8159;שָׁעָה;shâʻâh;to gaze at or about (properly," for help)"," by implication"," to inspect"," consider"," compassionate"," be nonplussed (as looking around in amazement) or bewildered;tekinteni"," körültekinteni [segítség reményében]"," továbbá szemlélni"," megvizsgálni"," könyörögni"," ámulva"," zavartan körülnézni"," elállni a lélegzettel."
H8160;שָׁעָה;shâʻâh;properly," a look"," i.e. a moment;""pillanat"," röpke időszak"," egy szempillantás; alkalmas idő"," lehetőség [időpontra"," cselekvésre]."""
H8161;שַׁעֲטָה;shaʻăṭâh;a clatter (of hoofs);zúgás [lovak patáinak zaja," dobogás]"
H8162;שַׁעַטְנֵז;shaʻaṭnêz;linsey-woolsey," i.e. cloth of linen and wool carded and spun together;keverékvászon"," azaz len és gyapjú keverékéből készült"," fésült és font anyag."
H8163;שָׂעִיר;sâʻîyr;shaggy," as noun"," a he-goat"," by analogy"," a faun;""szőrös"," bozontos; főnévként bak"," kos; átvitt értelemben szatír"," bakféleségű démon."""
H8164;שָׂעִיר;sâʻîyr;a shower (as tempestuous);zivataros zápor [vagy eső]," heves eső"," áradás."
H8165;שֵׂעִיר;Sêʻîyr;Seir," a mountain of Idumaea and its aboriginal occupants"," also one in Palestine;Seír"," Edómai hegyvidék és annak őslakosai"," továbbá egy palesztinai hegy."
H8166;שְׂעִירָה;sᵉʻîyrâh;a she-goat;szamárkóz," nőstény kecske."
H8167;שְׂעִירָה;Sᵉʻîyrâh;Seirah," a place in Palestine;Seirá"," egy hely Palesztinában."
H8168;שֹׁעַל;shôʻal;the palm," by extension"," a handful;tenyer"," átvitt értelemben maréknyi mennyiség."
H8169;שַׁעַלְבִים;Shaʻalbîym;Shaalbim or Shaalabbin," a place in Palestine;Shaalbim"," vagy Shaalabbin"," Palesztina egyik helye."
H8170;שַׁעַלְבֹנִי;Shaʻalbônîy;a Shaalbonite or inhabitant of Shaalbin;salbóni lakója," vagy Salbón városából való ember."
H8171;שַׁעֲלִים;Shaʻălîym;Shaalim," a place in Palestine;Shaalim"," egy hely Palesztinában [vagy: Kanaán földjén]."
H8172;שָׁעַן;shâʻan;to support one's self;támaszkodni," bízni valamiben vagy valakiben"," támogatást keresni"," támaszt nyújtani magának [vagy másnak]"," megpihenni valakire vagy valamire."
H8173;שָׁעַע;shâʻaʻ;(in a good acceptation) to look upon (with complacency)," i.e. fondle"," please or amuse (self)"," (in a bad one) to look about (in dismay)"," i.e. stare;(jó értelemben) figyelemmel lenni (kedvességgel)"," azaz gyengéden bámulni"," kedveskedni"," eljátszani magával (rossz értelemben) körülnézni (megdöbbenésben)"," azaz mereven bámulni."
H8174;שַׁעַף;Shaʻaph;Shaaph," the name of two Israelites;Shaaph"," két izraelita neve."
H8175;שָׂעַר;sâʻar;to storm," by implication"," to shiver"," i.e. fear;viharzani"," (átvitt értelemben) reszketni"," félni."
H8176;שָׁעַר;shâʻar;to act as gatekeeper," (figuratively) to estimate;kapuőrzőként cselekedni"," (átvitt értelemben) becsülni"," mérlegelni [vagyis valami értékét felmérni"," megítélni]."
H8177;שְׂעַר;sᵉʻar;hair;szőr," haj"," szál"," borz"," haja (embernek vagy állatnak)"," szőrszál"," hajfonál."
H8178;שַׂעַר;saʻar;a tempest," also a terror;vihar"," zivatar"," de továbbá rettegés"," félelem [is]."
H8179;שַׁעַר;shaʻar;an opening," i.e. door or gate;""ajtó"," kapu"," átjáró"," vagy városkapu; (átvitt értelemben) bejárat"," lehetőség"," út."""
"H8180;שַׁעַר;shaʻar;a measure (as a section);""mérték [egy szakasz"," rész]; kapu"," városkapu; küszöb."""
H8181;שֵׂעָר;sêʻâr;hair (as if tossed or bristling);haj [mint a szélben lobogó vagy felborzolt]
H8182;שֹׁעָר;shôʻâr;harsh or horrid," i.e. offensive;szörnyű"," borzasztó"," undorító"," illetlen [vagy] kegyetlen."
H8183;שְׂעָרָה;sᵉʻârâh;a hurricane;erős," pusztító szélvész"," viharos szél"," mely pusztítást okoz [mint a déli szél"," mely a sivatagból jön]."
H8184;שְׂעֹרָה;sᵉʻôrâh;barley (as villose);árpa (szőrös," borzas fajtája)"
"H8185;שַׂעֲרָה;saʻărâh;hairiness;""szőrösödés"," szőrzet"," haja; (átv.) büszkeség"," nagystálkodás."""
H8186;שַׁעֲרוּרָה;shaʻărûwrâh;something fearful;félelemre gerjesztő dolog," rémítő valami"," borzadást okozó jelenség [vagy lény]"," ami rettegést vált ki."
H8187;שְׁעַרְיָה;Shᵉʻaryâh;Shearjah," an Israelite;Seárjá"," egy Izráelita."
H8188;שְׂעֹרִים;Sᵉʻôrîym;Seorim," an Israelite;szőri"," egy Izraelita [szőri"," egy izraeli férfi"," valószínűleg a törzsből származó személy]"
H8189;שַׁעֲרַיִם;Shaʻărayim;Shaarajim," a place in Palestine;Shaarajim"," Palesztinában található hely."
H8190;שַׁעַשְׁגַּז;Shaʻashgaz;Shaashgaz," a eunuch of Xerxes;Saásgaz"," Xerxész eunuchja."
H8191;שַׁעְשֻׁעַ;shaʻshuaʻ;enjoyment;szórakozás," mulatság"," öröm"," játékosság [valakinek vagy valaminek okozta élvezet"," kedvesség"," szívderítő dolog]."
H8192;שָׁפָה;shâphâh;to abrade," i.e. bare;megkopasztani"," lecsiszolni"," mezteleníteni [valamit]"," felfedni [valamit]."
H8193;שָׂפָה;sâphâh;the lip (as a natural boundary)," by implication"," language"," by analogy"," a margin (of a vessel"," water"," cloth"," etc.);az ajak (természetes határként)"," ebből következően nyelv"," hasonlatosság alapján szegély"," perem (edény"," víz"," szövet stb. esetén)."
H8194;שָׁפָה;shâphâh;a cheese (as strained from the whey);sajtszérum (a savóból kivált," szűrt sajt"," melynek állaga a friss sajtéval rokon"," de keményebb)"
H8195;שְׁפוֹ;Shᵉphôw;Shepho or Shephi," an Idumaean;[Idumai"," vagyis Edómi] személynév."
H8196;שְׁפוֹט;shᵉphôwṭ;a judicial sentence," i.e. punishment;ítélet"," büntetés [joghatóság általi elítélés"," szankció]"
H8197;שְׁפוּפָם;Shᵉphûwphâm;Shephupham or Shephuphan," an Israelite;Sephufám vagy Sephufán"," egy Izráelita."
H8198;שִׁפְחָה;shiphchâh;a female slave (as a member of the household);szolgaasszony (a háztartásba tartozó rabszolganő)," szolgálóleány."
H8199;שָׁפַט;shâphaṭ;to judge," i.e. pronounce sentence (for or against)"," by implication"," to vindicate or punish"," by extenssion"," to govern"," passively"," to litigate (literally or figuratively);ítélni"," azaz ítéletet mondani (mellette vagy ellene)"," következményképpen"," igazságot tenni vagy büntetni"," kiterjesztésként kormányozni"," szenvedő alakban pereskedni (szó szerint vagy átvitt értelemben)."
H8200;שְׁפַט;shᵉphaṭ;to judge;ítélni," törvénykezni"," igazságot szolgáltatni [valakinek]"," megítélni"," elítélni"," bírálni."
H8201;שֶׁפֶט;shepheṭ;a sentence," i.e. infliction;ítélet"," büntetés"," vagy elítélés [szó szerint: törvényes ítélet"," elrendelés]"," vagy büntetés végrehajtása."
H8202;שָׁפָט;Shâphâṭ;Shaphat," the name of four Israelites;""ítél"," bíró"," elítél; négy izraelita neve [ítélő"," bíró]."""
H8203;שְׁפַטְיָה;Shᵉphaṭyâh;Shephatjah," the name of ten Israelites;Séfatja"," tíz izraelita neve."
H8204;שִׁפְטָן;Shiphṭân;Shiphtan," an Israelite;[Siftán]"," egy Izráelita."
H8205;שְׁפִי;shᵉphîy;bareness," concretely"," a bare hill or plain;pusztaság"," konkrétan egy kopár hegy vagy síkság [kopárság"," mező"," síkság]."
H8206;שֻׁפִּים;Shuppîym;Shuppim," an Israelite;Shuppim"," egy Izraelita [nép]"," vagy egy Izraelita férfi [személy]."
H8207;שְׁפִיפֹן;shᵉphîyphôn;a kind of serpent (as snapping)," probably the cerastes or horned adder;valamilyen mérges kígyóféle [mint a csattogó]"," valószínűleg a szarvaskígyó vagy a homokcsörgő kígyó."
H8208;שָׁפִיר;Shâphîyr;Shaphir," a place in Palestine;Shaphir"," egy hely Palesztinában [vagy Kánaánban]."
H8209;שַׁפִּיר;shappîyr;beautiful;szép," gyönyörű"," kedves"," jó"," ékes [szép külsőleg vagy belsőleg"," kedves"," jó tulajdonságokkal rendelkező]."
H8210;שָׁפַךְ;shâphak;to spill forth (blood," a libation"," liquid metal"," or even a solid"," i.e. to mound up)"," also (figuratively) to expend (life"," soul"," complaint"," money"," etc.)"," intensively"," to sprawl out;kiömleni (vér"," italáldozat"," olvadékfém vagy akár szilárd anyag – tehát halmozni)"," továbbá (átvitt értelemben) elszórni"," kiadni (életet"," lelket"," panaszokat"," pénzt stb.)"," erőteljesen kifejezve: szétszóródni"," kiterülni."
H8211;שֶׁפֶךְ;shephek;an emptying place," e.g. an ash-heap;lefolyó hely"," például hamuválla"," szemétlerakó hely."
