StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H8080;שָׁמַן;shâman;"to shine, i.e. (by analogy) be (causatively, make) oily or gross";
H8081;שֶׁמֶן;shemen;"grease, especially liquid (as from the olive, often perfumed), figuratively, richness";
H8082;שָׁמֵן;shâmên;"greasy, i.e. gross, figuratively, rich";
H8083;שְׁמֹנֶה;shᵉmôneh;"a cardinal number, eight (as if a surplus above the 'perfect' seven), also (as ordinal) eighth";
H8084;שְׁמֹנִים;shᵉmônîym;"eighty, also eightieth";
H8085;שָׁמַע;shâmaʻ;"to hear intelligently (often with implication of attention, obedience, etc., causatively, to tell, etc.)";
H8086;שְׁמַע;shᵉmaʻ;"{to hear intelligently (often with implication of attention, obedience, etc., causatively, to tell, etc.)}";
H8087;שֶׁמַע;Shemaʻ;"Shema, the name of a place in Palestine and of four Israelites";
H8088;שֵׁמַע;shêmaʻ;"something heard, i.e. a sound, rumor, announcement, abstractly, audience";
H8089;שֹׁמַע;shômaʻ;"a report";
H8090;שְׁמָע;Shᵉmâʻ;"Shema, a place in Palestine";
H8091;שָׁמָע;Shâmâʻ;"Shama, an Israelite";
H8092;שִׁמְעָא;Shimʻâʼ;"Shima, the name of four Israelites";
H8093;שִׁמְעָה;Shimʻâh;"Shimah, an Israelite";
H8094;שְׁמָעָה;Shᵉmâʻâh;"Shemaah, an Israelite";
H8095;שִׁמְעוֹן;Shimʻôwn;"Shimon, one of Jacob's sons, also the tribe descended from him";
H8096;שִׁמְעִי;Shimʻîy;"Shimi, the name of twenty Israelites";
H8097;שִׁמְעִי;Shimʻîy;"a Shimite (collectively) or descendants of Shimi";
H8098;שְׁמַעְיָה;Shᵉmaʻyâh;"Shemajah, the name of twenty-five Israelites";
H8099;שִׁמְעֹנִי;Shimʻônîy;"a Shimonite (collectively) or descendants of Shimon";
H8100;שִׁמְעַת;Shimʻath;"Shimath, an Ammonitess";
H8101;שִׁמְעָתִי;Shimʻâthîy;"a Shimathite (collectively) or descendants of Shimah";
H8102;שֶׁמֶץ;shemets;"an inkling";
H8103;שִׁמְצָה;shimtsâh;"scornful whispering (of hostile spectators)";
H8104;שָׁמַר;shâmar;"properly, to hedge about (as with thorns), i.e. guard, generally, to protect, attend to, etc.";
H8105;שֶׁמֶר;shemer;"something preserved, i.e. the settlings (plural only) of wine";
H8106;שֶׁמֶר;Shemer;"Shemer, the name of three Israelites";
H8107;שִׁמֻּר;shimmur;"an observance";
H8108;שׇׁמְרָה;shomrâh;"watchfulness";
H8109;שְׁמֻרָה;shᵉmurâh;"something guarded, i.e. an eye-lid";
H8110;שִׁמְרוֹן;Shimrôwn;"Shimron, the name of an Israelite and of a place in Palestine";
H8111;שֹׁמְרוֹן;Shômᵉrôwn;"Shomeron, a place in Palestine";
H8112;שִׁמְרוֹן מְראוֹן;Shimrôwn Mᵉrʼôwn;"Shimron-Meron, a place in Palestine";
H8113;שִׁמְרִי;Shimrîy;"Shimri, the name of four Israelites";
H8114;שְׁמַרְיָה;Shᵉmaryâh;"Shemarjah, the name of four Israelites";
H8115;שׇׁמְרַיִן;Shomrayin;"Shomrain, a place in Palestine";
H8116;שִׁמְרִית;Shimrîyth;"Shimrith, a Moabitess";
H8117;שִׁמְרֹנִי;Shimrônîy;"a Shimronite (collectively) or descendants of Shimron";
H8118;שֹׁמרֹנִי;Shômrônîy;"a Shomeronite (collectively) or inhabitants of Shomeron";
H8119;שִׁמְרָת;Shimrâth;"Shimrath, an Israelite";
H8120;שְׁמַשׁ;shᵉmash;"to serve";
H8121;שֶׁמֶשׁ;shemesh;"the sun, by implication, the east, figuratively, a ray, i.e. (architectural) a notched battlement";
H8122;שֶׁמֶשׁ;shemesh;"the sun";
H8123;שִׁמְשׁוֹן;Shimshôwn;"Shimshon, an Israelite";
H8124;שִׁמְשַׁי;Shimshay;"Shimshai, a Samaritan";
H8125;שַׁמְשְׁרַי;Shamshᵉray;"Shamsherai, an Israelite";
H8126;שֻׁמָתִי;Shumâthîy;"a Shumathite (collectively) or descendants of Shumah";
H8127;שֵׁן;shên;"a tooth (as sharp), specifically  ivory, figuratively, a cliff";
H8128;שֵׁן;shên;"a tooth";
H8129;שֵׁן;Shên;"Shen, a place in Palestine";
H8130;שָׂנֵא;sânêʼ;"to hate (personally)";
H8131;שְׂנֵא;sᵉnêʼ;"{to hate (personally)}";
H8132;שָׁנָא;shânâʼ;"to alter";
H8133;שְׁנָא;shᵉnâʼ;"{to alter}";
H8134;שִׁנְאָב;Shinʼâb;"Shinab, a Canaanite";
H8135;שִׂנְאָה;sinʼâh;"hate";
H8136;שִׁנְאָן;shinʼân;"change, i.e. repetition";
H8137;שֶׁנְאַצַּר;Shenʼatstsar;"Shenatstsar, an Israelite";
H8138;שָׁנָה;shânâh;"to fold, i.e. duplicate (literally or figuratively), by implication, to transmute (transitive or intransitive)";
H8139;שְׁנָה;shᵉnâh;"{sleep}";
H8140;שְׁנָה;shᵉnâh;"{a year (as a revolution of time)}";
H8141;שָׁנֶה;shâneh;"a year (as a revolution of time)";
H8142;שֵׁנָה;shênâh;"sleep";
H8143;שֶׁנְהַבִּים;shenhabbîym;"probably, tooth of elephants, i.e. ivory tusk";
H8144;שָׁנִי;shânîy;"crimson, properly, the insect or its color, also stuff dyed with it";
H8145;שֵׁנִי;shênîy;"properly, double, i.e. second, also adverbially, again";
H8146;שָׂנִיא;sânîyʼ;"hated";
H8147;שְׁנַיִם;shᵉnayim;"two, also (as ordinal) twofold";
H8148;שְׁנִינָה;shᵉnîynâh;"something pointed, i.e. a gibe";
H8149;שְׁנִיר;Shᵉnîyr;"Shenir or Senir, a summit of Lebanon";
H8150;שָׁנַן;shânan;"to point (transitive or intransitive), intensively, to pierce, figuratively, to inculcate";
H8151;שָׁנַס;shânaç;"to compress (with a belt)";
H8152;שִׁנְעָר;Shinʻâr;"Shinar, a plain in Babylonia";
H8153;שְׁנָת;shᵉnâth;"sleep";
H8154;שָׁסָה;shâçâh;"to plunder";
H8155;שָׁסַס;shâçaç;"to plunder";
H8156;שָׁסַע;shâçaʻ;"to split or tear, figuratively, to upbraid";
H8157;שֶׁסַע;sheçaʻ;"a fissure";
H8158;שָׁסַף;shâçaph;"to cut in pieces, i.e. slaughter";
H8159;שָׁעָה;shâʻâh;"to gaze at or about (properly, for help), by implication, to inspect, consider, compassionate, be nonplussed (as looking around in amazement) or bewildered";
H8160;שָׁעָה;shâʻâh;"properly, a look, i.e. a moment";
H8161;שַׁעֲטָה;shaʻăṭâh;"a clatter (of hoofs)";
H8162;שַׁעַטְנֵז;shaʻaṭnêz;"linsey-woolsey, i.e. cloth of linen and wool carded and spun together";
H8163;שָׂעִיר;sâʻîyr;"shaggy, as noun, a he-goat, by analogy, a faun";
H8164;שָׂעִיר;sâʻîyr;"a shower (as tempestuous)";
H8165;שֵׂעִיר;Sêʻîyr;"Seir, a mountain of Idumaea and its aboriginal occupants, also one in Palestine";
H8166;שְׂעִירָה;sᵉʻîyrâh;"a she-goat";
H8167;שְׂעִירָה;Sᵉʻîyrâh;"Seirah, a place in Palestine";
H8168;שֹׁעַל;shôʻal;"the palm, by extension, a handful";
H8169;שַׁעַלְבִים;Shaʻalbîym;"Shaalbim or Shaalabbin, a place in Palestine";
H8170;שַׁעַלְבֹנִי;Shaʻalbônîy;"a Shaalbonite or inhabitant of Shaalbin";
H8171;שַׁעֲלִים;Shaʻălîym;"Shaalim, a place in Palestine";
H8172;שָׁעַן;shâʻan;"to support one's self";
H8173;שָׁעַע;shâʻaʻ;"(in a good acceptation) to look upon (with complacency), i.e. fondle, please or amuse (self), (in a bad one) to look about (in dismay), i.e. stare";
H8174;שַׁעַף;Shaʻaph;"Shaaph, the name of two Israelites";
H8175;שָׂעַר;sâʻar;"to storm, by implication, to shiver, i.e. fear";
H8176;שָׁעַר;shâʻar;"to act as gatekeeper, (figuratively) to estimate";
H8177;שְׂעַר;sᵉʻar;"hair";
H8178;שַׂעַר;saʻar;"a tempest, also a terror";
H8179;שַׁעַר;shaʻar;"an opening, i.e. door or gate";
H8180;שַׁעַר;shaʻar;"a measure (as a section)";
H8181;שֵׂעָר;sêʻâr;"hair (as if tossed or bristling)";
H8182;שֹׁעָר;shôʻâr;"harsh or horrid, i.e. offensive";
H8183;שְׂעָרָה;sᵉʻârâh;"a hurricane";
H8184;שְׂעֹרָה;sᵉʻôrâh;"barley (as villose)";
H8185;שַׂעֲרָה;saʻărâh;"hairiness";
H8186;שַׁעֲרוּרָה;shaʻărûwrâh;"something fearful";
H8187;שְׁעַרְיָה;Shᵉʻaryâh;"Shearjah, an Israelite";
H8188;שְׂעֹרִים;Sᵉʻôrîym;"Seorim, an Israelite";
H8189;שַׁעֲרַיִם;Shaʻărayim;"Shaarajim, a place in Palestine";
H8190;שַׁעַשְׁגַּז;Shaʻashgaz;"Shaashgaz, a eunuch of Xerxes";
H8191;שַׁעְשֻׁעַ;shaʻshuaʻ;"enjoyment";
H8192;שָׁפָה;shâphâh;"to abrade, i.e. bare";
H8193;שָׂפָה;sâphâh;"the lip (as a natural boundary), by implication, language, by analogy, a margin (of a vessel, water, cloth, etc.)";
H8194;שָׁפָה;shâphâh;"a cheese (as strained from the whey)";
H8195;שְׁפוֹ;Shᵉphôw;"Shepho or Shephi, an Idumaean";
H8196;שְׁפוֹט;shᵉphôwṭ;"a judicial sentence, i.e. punishment";
H8197;שְׁפוּפָם;Shᵉphûwphâm;"Shephupham or Shephuphan, an Israelite";
H8198;שִׁפְחָה;shiphchâh;"a female slave (as a member of the household)";
H8199;שָׁפַט;shâphaṭ;"to judge, i.e. pronounce sentence (for or against), by implication, to vindicate or punish, by extenssion, to govern, passively, to litigate (literally or figuratively)";
H8200;שְׁפַט;shᵉphaṭ;"to judge";
H8201;שֶׁפֶט;shepheṭ;"a sentence, i.e. infliction";
H8202;שָׁפָט;Shâphâṭ;"Shaphat, the name of four Israelites";
H8203;שְׁפַטְיָה;Shᵉphaṭyâh;"Shephatjah, the name of ten Israelites";
H8204;שִׁפְטָן;Shiphṭân;"Shiphtan, an Israelite";
H8205;שְׁפִי;shᵉphîy;"bareness, concretely, a bare hill or plain";
H8206;שֻׁפִּים;Shuppîym;"Shuppim, an Israelite";
H8207;שְׁפִיפֹן;shᵉphîyphôn;"a kind of serpent (as snapping), probably the cerastes or horned adder";
H8208;שָׁפִיר;Shâphîyr;"Shaphir, a place in Palestine";
H8209;שַׁפִּיר;shappîyr;"beautiful";
H8210;שָׁפַךְ;shâphak;"to spill forth (blood, a libation, liquid metal, or even a solid, i.e. to mound up), also (figuratively) to expend (life, soul, complaint, money, etc.), intensively, to sprawl out";
H8211;שֶׁפֶךְ;shephek;"an emptying place, e.g. an ash-heap";
H8212;שׇׁפְכָה;shophkâh;"a pipe (for pouring forth, e.g. wine), i.e. the penis";
H8213;שָׁפֵל;shâphêl;"to depress or sink (expectation figuratively, to humiliate, intransitive or transitive)";
H8214;שְׁפַל;shᵉphal;"{to depress or sink (expectation figuratively, to humiliate, intransitive or transitive)}";
H8215;שְׁפַל;shᵉphal;"low";
H8216;שֶׁפֶל;shephel;"an humble rank";
H8217;שָׁפָל;shâphâl;"depressed, literally or figuratively";
H8218;שִׁפְלָה;shiphlâh;"depression";
H8219;שְׁפֵלָה;shᵉphêlâh;"Lowland, i.e. (with the article) the maritime slope of Palestine";
H8220;שִׁפְלוּת;shiphlûwth;"remissness";
H8221;שְׁפָם;Shᵉphâm;"Shepham, a place in or near Palestine";
H8222;שָׂפָם;sâphâm;"the beard (as a lippiece)";
H8223;שָׁפָם;Shâphâm;"Shapham, an Israelite";
H8224;שִׂפְמוֹת;Siphmôwth;"Siphmoth, a place in Palestine";
H8225;שִׁפְמִי;Shiphmîy;"a Shiphmite or inhabitant of Shepham";
H8226;שָׂפַן;sâphan;"to conceal (as a valuable)";
H8227;שָׁפָן;shâphân;"a species of rockrabbit (from its hiding), i.e. probably the hyrax";
H8228;שֶׁפַע;shephaʻ;"resources";
H8229;שִׁפְעָה;shiphʻâh;"copiousness";
H8230;שִׁפְעִי;Shiphʻîy;"Shiphi, an Israelite";
H8231;שָׁפַר;shâphar;"to glisten, i.e. (figuratively) be (causatively, make) fair";
H8232;שְׁפַר;shᵉphar;"to be beautiful";
H8233;שֶׁפֶר;shepher;"beauty";
H8234;שֶׁפֶר;Shepher;"Shepher, a place in the Desert";
H8235;שִׁפְרָה;shiphrâh;"brightness";
H8236;שִׁפְרָה;Shiphrâh;"Shiphrah, an Israelitess";
H8237;שַׁפְרוּר;shaphrûwr;"splendid, i.e. a tapestry or canopy";
H8238;שְׁפַרְפַר;shᵉpharphar;"the dawn (as brilliant with aurora)";
H8239;שָׁפַת;shâphath;"to locate, i.e. (generally) hang on or (figuratively) establish, reduce";
H8240;שָׁפָת;shâphâth;"a (double) stall (for cattle), also a (two-pronged) hook (for flaying animals on)";
H8241;שֶׁצֶף;shetseph;"an outburst (of anger)";
H8242;שַׂק;saq;"properly, a mesh (as allowing a liquid to run through), i.e. coarse loose cloth or sacking (used in mourning and for bagging), hence, a bag (for grain, etc.)";
H8243;שָׁק;shâq;"the leg";
H8244;שָׂקַד;sâqad;"to fasten";
H8245;שָׁקַד;shâqad;"to be alert, i.e. sleepless, hence to be on the lookout (whether for good or ill)";
H8246;שָׁקַד;shâqad;"to be (intensively, make) almond-shaped";
H8247;שָׁקֵד;shâqêd;"the almond (tree or nut, as being the earliest in bloom)";
H8248;שָׁקָה;shâqâh;"to quaff, i.e. (causatively) to irrigate or furnish apotion to";
H8249;שִׁקֻּו;shiqquv;"(plural collective) a draught";
H8250;שִׁקּוּי;shiqqûwy;"a beverage, moisture, i.e. (figuratively) refreshment";
H8251;שִׁקּוּץ;shiqqûwts;"disgusting, i.e. filthy, especially idolatrous or (concretely) an idol";
H8252;שָׁקַט;shâqaṭ;"to repose (usually figurative)";
H8253;שֶׁקֶט;sheqeṭ;"tranquillity";
H8254;שָׁקַל;shâqal;"to suspend or poise (especially in trade)";
H8255;שֶׁקֶל;sheqel;"probably a weight, used as a commercial standard";
H8256;שִׁקְמָה;shiqmâh;"a sycamore (usually the tree)";
H8257;שָׁקַע;shâqaʻ;"to subside, by implication, to be overflowed, cease, causatively, to abate, subdue";
H8258;שְׁקַעְרוּרָה;shᵉqaʻrûwrâh;"a depression";
H8259;שָׁקַף;shâqaph;"properly, to lean out (of a window), i.e. (by implication) peep or gaze (passively, be a spectacle)";
H8260;שֶׁקֶף;sheqeph;"a loophole (for looking out), to admit light and air";
H8261;שָׁקֻף;shâquph;"an embrasure or opening  with bevelled jam";
H8262;שָׁקַץ;shâqats;"to be filthy, i.e. (intensively) to loathe, pollute";
H8263;שֶׁקֶץ;sheqets;"filth, i.e. (figuratively and specifically) an idolatrous object";
H8264;שָׁקַק;shâqaq;"to course (like a beast of prey), by implication, to seek greedily";
H8265;שָׂקַר;sâqar;"to ogle, i.e. blink coquettishly";
H8266;שָׁקַר;shâqar;"to cheat, i.e. be untrue (usually in words)";
H8267;שֶׁקֶר;sheqer;"an untruth, by implication, a sham (often adverbial)";
H8268;שֹׁקֶת;shôqeth;"a trough (for watering)";
H8269;שַׂר;sar;"a head person (of any rank or class)";
H8270;שֹׁר;shôr;"a string (as twisted ), i.e. (specifically) the umbilical cord (also figuratively, as the centre of strength)";
H8271;שְׁרֵא;shᵉrêʼ;"to free, separate, figuratively, to unravel, commence, by implication (of unloading beasts) to reside";
H8272;שַׁרְאֶצֶר;Sharʼetser;"Sharetser, the name of an Assyrian and an Israelite";
H8273;שָׁרָב;shârâb;"quivering glow (of the air), expectation. the mirage";
H8274;שֵׁרֵבְיָה;Shêrêbᵉyâh;"Sherebjah, the name of two Israelites";
H8275;שַׁרְבִיט;sharbîyṭ;"a rod of empire";
H8276;שָׂרַג;sârag;"to intwine";
H8277;שָׂרַד;sârad;"properly, to puncture, i.e. (figuratively through the idea of slipping out) to escape or survive";
H8278;שְׂרָד;sᵉrâd;"stitching (as pierced with a needle)";
H8279;שֶׂרֶד;sered;"a (carpenter's) scribing-awl (for pricking or scratching measurements)";
H8280;שָׂרָה;sârâh;"to prevail";
H8281;שָׁרָה;shârâh;"to free";
H8282;שָׂרָה;sârâh;"a mistress, i.e. female noble";
H8283;שָׂרָה;Sârâh;"Sarah, Abraham's wife";
H8284;שָׁרָה;shârâh;"a fortification (literally or figuratively)";
H8285;שֵׁרָה;shêrâh;"a wrist-band (as compact or clasping)";
H8286;שְׂרוּג;Sᵉrûwg;"Serug, a postdiluvian patriarch";
H8287;שָׁרוּחֶן;Shârûwchen;"Sharuchen, a place in Palestine";
H8288;שְׂרוֹךְ;sᵉrôwk;"a thong (as laced or tied)";
H8289;שָׁרוֹן;Shârôwn;"plain, Sharon, the name of a place in Palestine";
H8290;שָׁרוֹנִי;Shârôwnîy;"a Sharonite or inhabitant of Sharon";
H8291;שָׂרוּק;sârûwq;"a grapevine";
H8292;שְׁרוּקָה;shᵉrûwqâh;"a whistling (in scorn), by analogy, a piping";
H8293;שֵׁרוּת;shêrûwth;"freedom";
H8294;שֶׂרַח;Serach;"Serach, an Israelitess";
H8295;שָׂרַט;sâraṭ;"to gash";
H8296;שֶׂרֶט;sereṭ;"an incision";
H8297;שָׂרַי;Sâray;"Sarai, the wife of Abraham";
H8298;שָׁרַי;Shâray;"Sharay, an Israelite";
H8299;שָׂרִיג;sârîyg;"a tendril (as entwining)";
H8300;שָׂרִיד;sârîyd;"a survivor";
H8301;שָׂרִיד;Sârîyd;"Sarid, a place in Palestine";
H8302;שִׁרְיוֹן;shiryôwn;"a corslet (as if twisted)";
H8303;שִׁרְיוֹן;Shiryôwn;"Shirjon or Sirjon, a peak of the Lebanon";
H8304;שְׂרָיָה;Sᵉrâyâh;"Serajah, the name of nine Israelites";
H8305;שְׂרִיקָה;sᵉrîyqâh;"hetchelling (or combing flax), i.e. (concretely) tow (by extension, linen cloth)";
H8306;שָׁרִיר;shârîyr;"a cord, i.e. (by analogy) sinew";
H8307;שְׁרִירוּת;shᵉrîyrûwth;"obstinacy";
H8308;שָׂרַךְ;sârak;"to interlace";
H8309;שְׁרֵמָה;shᵉrêmâh;"a common";
H8310;שַׂרְסְכִים;Sarçᵉkîym;"Sarsekim, a Babylonian general";
H8311;שָׂרַע;sâraʻ;"to prolong, i.e. (reflex) be deformed by excess of members";
H8312;שַׂרְעַף;sarʻaph;"cogitation";
H8313;שָׂרַף;sâraph;"to be (causatively, set) on fire";
H8314;שָׂרָף;sârâph;"burning, i.e. (figuratively) poisonous (serpent), specifically, a saraph or symbolical creature (from their copper color)";
H8315;שָׂרָף;Sârâph;"Saraph, an Israelite";
H8316;שְׂרֵפָה;sᵉrêphâh;"cremation";
H8317;שָׁרַץ;shârats;"to wriggle, i.e. (by implication) swarm or abound";
H8318;שֶׁרֶץ;sherets;"a swarm, i.e. active mass of minute animals";
H8319;שָׁרַק;shâraq;"properly, to be shrill, i.e. to whistle or hiss (as a call or in scorn)";
H8320;שָׂרֻק;sâruq;"bright red (as piercing to the sight), i.e. bay";
H8321;שֹׂרֵק;sôrêq;"a vine stock (properly, one yielding purple grapes, the richest variety)";
H8322;שְׁרֵקָה;shᵉrêqâh;"a derision";
H8323;שָׂרַר;sârar;"to have (transitively, exercise, reflexively, get) dominion";
H8324;שָׁרַר;shârar;"to be hostile (only active participle an opponent)";
H8325;שָׁרַר;Shârar;"Sharar, an Israelite";
H8326;שֹׁרֶר;shôrer;"the umbilical cord, i.e. (by extension) a bodice";
H8327;שָׁרַשׁ;shârash;"to root, i.e. strike into the soil, or (by implication) to pluck from it";
H8328;שֶׁרֶשׁ;sheresh;"a root (literally or figuratively)";
H8329;שֶׁרֶשׁ;Sheresh;"Sheresh, an Israelite";
H8330;שֹׁרֶשׁ;shôresh;"{a root (literally or figuratively)}";
H8331;שַׁרְשָׁה;sharshâh;"a chain (as rooted, i.e. linked)";
H8332;שְׁרֹשׁוּ;shᵉrôshûw;"eradication, i.e. (figuratively) exile";
H8333;שַׁרְשְׁרָה;sharshᵉrâh;"a chain, (architectural) probably a garland";
H8334;שָׁרַת;shârath;"to attend as a menial or worshipper, figuratively, to contribute to";
H8335;שָׁרֵת;shârêth;"service (in the Temple)";
H8336;שֵׁשׁ;shêsh;"bleached stuff, i.e. white linen or (by analogy) marble";
H8337;שֵׁשׁ;shêsh;"six (as an overplus  beyond five or the fingers of the hand), as ord. sixth";
H8338;שָׁשָׁא;shâshâʼ;"to annihilate";
H8339;שֵׁשְׁבַּצַּר;Shêshᵉbatstsar;"Sheshbatstsar, Zerubbabel's Persian name";
H8340;שֵׁשְׁבַּצַּר;Shêshᵉbatstsar;"{Sheshbatstsar, Zerubbabel's Persian name}";
H8341;שָׁשָׁה;shâshâh;"to sixth or divide into sixths";
H8342;שָׂשׂוֹן;sâsôwn;"cheerfulness, specifically, welcome";
H8343;שָׁשַׁי;Shâshay;"Shashai, an Israelite";
H8344;שֵׁשַׁי;Shêshay;"Sheshai, a Canaanite";
H8345;שִׁשִּׁי;shishshîy;"sixth, ord. or (feminine) fractional";
H8346;שִׁשִּׁים;shishshîym;"sixty";
H8347;שֵׁשַׁךְ;Shêshak;"Sheshak, a symbolic name of Babylon";
H8348;שֵׁשָׁן;Shêshân;"Sheshan, an Israelite";
H8349;שָׁשַׁק;Shâshaq;"Shashak, an Israelite";
H8350;שָׁשַׁר;shâshar;"red ochre (from its piercing color)";
H8351;שֵׁת;shêth;"tumult";
H8352;שֵׁת;Shêth;"Sheth, third son of Adam";
H8353;שֵׁת;shêth;"{six}";
H8354;שָׁתָה;shâthâh;"to imbibe (literally or figuratively)";
H8355;שְׁתָה;shᵉthâh;"{to imbibe (literally or figuratively)}";
H8356;שָׁתָה;shâthâh;"a basis, i.e. (figuratively) political or moral support";
H8357;שֵׁתָה;shêthâh;"the seat (of the person)";
H8358;שְׁתִי;shᵉthîy;"intoxicaion";
H8359;שְׁתִי;shᵉthîy;"a fixture, i.e. the warp in weaving";
H8360;שְׁתִיָּה;shᵉthîyâh;"potation";
H8361;שִׁתִּין;shittîyn;"sixty";
H8362;שָׁתַל;shâthal;"to transplant";
H8363;שְׁתִל;shᵉthil;"a sprig (as if transplanted), i.e. sucker";
H8364;שֻׁתַלְחִי;Shuthalchîy;"a Shuthalchite (collectively) or descendants of Shuthelach";
H8365;שָׁתַם;shâtham;"to unveil (figuratively)";
H8366;שָׁתַן;shâthan;"(causatively) to make water, i.e. urinate";
H8367;שָׁתַק;shâthaq;"to subside";
H8368;שָׂתַר;sâthar;"to break out (as an eruption)";
H8369;שֵׁתָר;Shêthâr;"Shethar, a Persian satrap";
H8370;שְׁתַר בּוֹזְנַי;Shᵉthar Bôwzᵉnay;"Shethar-Bozenai, a Persian officer";
H8371;שָׁתַת;shâthath;"to place, i.e. array, reflex. to lie";
H8372;תָּא;tâʼ;"a room (as circumscribed)";
H8373;תָּאַב;tâʼab;"to desire";
H8374;תָּאַב;tâʼab;"to loathe (morally)";
H8375;תַּאֲבָה;taʼăbâh;"desire";
H8376;תָּאָה;tâʼâh;"to mark off, i.e. (intensively) designate";
H8377;תְּאוֹ;tᵉʼôw;"a species of antelope (probably from the white stripe on the cheek)";
H8378;תַּאֲוָה;taʼăvâh;"a longing, by implication, a delight (subjectively, satisfaction, objectively, a charm)";
H8379;תַּאֲוָה;taʼăvâh;"a limit, i.e. full extent";
H8380;תָּאוֹם;tâʼôwm;"a twin (in plural only), literally or figuratively";
H8381;תַּאֲלָה;taʼălâh;"an imprecation";
H8382;תָּאַם;tâʼam;"to be (causatively, make) twinned, i.e. (figuratively) duplicate or (architectural) jointed";
H8383;תְּאֻן;tᵉʼun;"naughtiness, i.e. toil";
H8384;תְּאֵן;tᵉʼên;"the fig (tree or fruit)";
H8385;תַּאֲנָה;taʼănâh;"an opportunity or (subjectively) purpose";
H8386;תַּאֲנִיָּה;taʼănîyâh;"lamentation";
H8387;תַּאֲנַת שִׁלֹה;Taʼănath Shilôh;"Taanath-Shiloh, a place in Palestine";
H8388;תָּאַר;tâʼar;"to delineate, reflex. to extend";
H8389;תֹּאַר;tôʼar;"outline, i.e. figure or appearance";
H8390;תַּאֲרֵעַ;Taʼărêaʻ;"Taarea, an Israelite";
H8391;תְּאַשּׁוּר;tᵉʼashshûwr;"a species of cedar (from its erectness)";
H8392;תֵּבָה;têbâh;"a box";
H8393;תְּבוּאָה;tᵉbûwʼâh;"income, i.e. produce (literally or figuratively)";
H8394;תָּבוּן;tâbûwn;"intelligence, by implication, an argument, by extension, caprice";
H8395;תְּבוּסָה;tᵉbûwçâh;"a treading down, i.e. ruin";
H8396;תָּבוֹר;Tâbôwr;"Tabor, a mountain in Palestine, also a city adjacent";
H8397;תֶּבֶל;tebel;"mixture, i.e. unnatural bestiality";
H8398;תֵּבֵל;têbêl;"the earth (as moist and therefore inhabited), by extension, the globe, by implication, its inhabitants, specifically, a particular land, as Babylonia, Palestine";
H8399;תַּבְלִית;tablîyth;"consumption";
H8400;תְּבַּלֻּל;tᵉballul;"a cataract (in the eye)";
H8401;תֶּבֶן;teben;"properly, material, i.e. (specifically) refuse haum or stalks of grain (as chopped in threshing and used for fodder)";
H8402;תִּבְנִי;Tibnîy;"Tibni, an Israelite";
H8403;תַּבְנִית;tabnîyth;"structure, by implication, a model, resemblance";
H8404;תַּבְעֵרָה;Tabʻêrâh;"Taberah, a place in the Desert";
H8405;תֵּבֵץ;Têbêts;"Tebets, a place in Palestine";
H8406;תְּבַר;tᵉbar;"to be fragile (figuratively)";
H8407;תִּגְלַת פִּלְאֶסֶר;Tiglath Pilʼeçer;"Tiglath-Pileser or Tilgath-pilneser, an Assyryrian king";
H8408;תַּגְמוּל;tagmûwl;"a bestowment";
H8409;תִּגְרָה;tigrâh;"strife, i.e. infliction";
H8410;תִּדְהָר;tidhâr;"enduring, a species of hard-wood or lasting tree (perhaps oak)";
H8411;תְּדִירָא;tᵉdîyrâʼ;"permanence, i.e. (adverb) constantly";
H8412;תַּדְמֹר;Tadmôr;"Tadmor, a place near Palestine";
H8413;תִּדְעָל;Tidʻâl;"Tidal, a Canaanite";
H8414;תֹּהוּ;tôhûw;"a desolation (of surface), i.e. desert, figuratively, a worthless thing, adverbially, in vain";
H8415;תְּהוֹם;tᵉhôwm;"an abyss (as a surging mass of water), especially the deep (the main sea or the subterranean watersupply)";
H8416;תְּהִלָּה;tᵉhillâh;"laudation, specifically (concretely) a hymn";
H8417;תׇּהֳלָה;tohŏlâh;"braggadocio, i.e. (by implication) fatuity";
H8418;תַּהֲלֻכָה;tahălukâh;"a procession";
H8419;תַּהְפֻּכָה;tahpukâh;"a perversity or fraud";
H8420;תָּו;tâv;"a mark, by implication, a signature";
H8421;תּוּב;tûwb;"specifically (transitive and ellip.) to reply";
H8422;תּוּבַל;Tûwbal;"Tubal, a postdiluvian patriarch and his posterity";
H8423;תּוּבַל קַיִן;Tûwbal Qayin;"Tubal-Kajin, an antidiluvian patriarch";
H8424;תּוּגָה;tûwgâh;"depression (of spirits), concretely a grief";
H8425;תּוֹגַרְמָה;Tôwgarmâh;"Togarmah, a son of Gomer and his posterity";
H8426;תּוֹדָה;tôwdâh;"properly, an extension of the hand, i.e. (by implication) avowal, or (usually) adoration, specifically, a choir of worshippers";
H8427;תָּוָה;tâvâh;"to mark out, i.e. (primitive) scratch or (definite) imprint";
H8428;תָּוָה;tâvâh;"to grieve";
H8429;תְּוַהּ;tᵉvahh;"to amaze, i.e. (reflex. by implication) take alarm";
H8430;תּוֹחַ;Tôwach;"Toach, an Israelite";
H8431;תּוֹחֶלֶת;tôwcheleth;"expectation";
H8432;תָּוֶךְ;tâvek;"a bisection, i.e. (by implication) the centre";
