StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
G4944;συνωδίνω;synōdínō; to have (parturition) pangs in company (concert, simultaneously) with, i.e. (figuratively) to sympathize (in expectation of relief from suffering);együttérezni (valakivel), közös szenvedésben osztozni (szülési fájdalmakhoz hasonlóan), együttműködni a szenvedés enyhítésében (reménnyel)
G4945;συνωμοσία;synōmosía; a swearing together, i.e. (by implication) a plot;összeesküvés, együtt esküvés, vagy szándékos elszántság valamely cél elérése érdekében, gyakran titokban és árulással.
G4946;Συράκουσαι;Syrákousai; Syracuse, the capital of Sicily;Szirakúzák, Szicília fővárosa
G4947;Συρία;Syría; Syria (i.e. Tsyria or Tyre), a region of Asia;Szíria (azaz Círus vagy Tírus), Ázsia egyik területe.
G4948;Σύρος;Sýros; a Syran (i.e. probably Tyrian), a native of Syria;szíriai, valószínűleg a tiriusi szíriai, Szíria őslakója.
G4949;Συροφοίνισσα;Syrophoínissa; a Syro-phœnician woman, i.e. a female native of Phœnicia in Syria;szíriai-föeniciai nő, vagyis Főnicia szíriai részében született nő
G4950;σύρτις;sýrtis; a shoal (from the sand drawn thither by the waves), i.e. the Syrtis Major or great bay on the north coast of Africa;homokos sekély, a hullámok által a partra sodort homokpad, különösen a Szirtisz-öböl (Észak-Afrika partjainál)
G4951;σύρω;sýrō; to trail;vontatni, húzni, cipelni, utánvonatni, elhúzni (pl. hálóval)
G4952;συσπαράσσω;sysparássō; to rend completely, i.e. (by analogy) to convulse violently;erősen megrázni, széttépni, rázkódni, görcsbe rándulni
G4953;σύσσημον;sýssēmon; a sign in common, i.e. preconcerted signal;közös jel, vagyis előre megbeszélt jelzés.
G4954;σύσσωμος;sýssōmos; of a joint body, i.e. (figuratively) a fellow-member of the Christian community;egy testből való, azaz (átvitt értelemben) a keresztény közösség testtagja, közösségbeli hívő
G4955;συστασιαστής;systasiastḗs; a fellow-insurgent;társfelkelő, közös lázadó, aki valakivel együtt szembeszáll a hatalommal.
G4956;συστατικός;systatikós; introductory, i.e. recommendatory;bemutatkozó, azaz ajánló, bemutató jellegű
G4957;συσταυρόω;systauróō; to impale in company with (literally or figuratively);együtt keresztre feszíteni (szó szerint vagy átvitt értelemben), közös kereszthalálra ítélni, valakivel együtt szenvedni a kereszten.
G4958;συστέλλω;systéllō; to send (draw) together, i.e. enwrap (enshroud a corpse for burial), contract (an interval);összevonni, összehívni, (halottat) lepelbe burkolni, (időintervallumot) összezsugorítani, rövidíteni.
G4959;συστενάζω;systenázō; to moan jointly, i.e. (figuratively) experience a common calamity;együttesen sóhajtozni, közösen szenvedni, közös bajban megnyilvánuló együttérzés vagy részvét.
G4960;συστοιχέω;systoichéō; to file together (as soldiers in ranks), i.e. (figuratively) to correspond to;sorba rendezni (katonákkal a hadrendben), illetve (átvitt értelemben) megfelelően viszonyulni, összhangban lenni.
G4961;συστρατιώτης;systratiṓtēs; a co-campaigner, i.e. (figuratively) an associate in Christian toil;társ-harcos, azaz (átvitt értelemben) munkatárs a keresztény szolgálatban
G4962;συστρέφω;systréphō; to twist together, i.e. collect (a bundle, a crowd);összefonni, összekötni, összegyűjteni (csomagot, tömeget)
G4963;συστροφή;systrophḗ; a twisting together, i.e. (figuratively) a secret coalition, riotous crowd;összefonódás, összekuszálódás, vagy (átvitt értelemben) titkos szövetség, lázongó tömeg.
G4964;συσχηματίζω;syschēmatízō; to fashion alike, i.e. conform to the same pattern (figuratively);alakítani, hasonlóvá tenni, (átvitt értelemben) ugyanahhoz a mintához igazítani, formálni, igazodni valamihez
G4965;Συχάρ;Sychár; Sychar (i.e. Shekar), a place in Palestine;Sykhar (azaz Sekár), egy hely Palesztínában.
G4966;Συχέμ;Sychém; Sychem (i.e. Shekem), the name of a Canaanite and of a place in Palestine;Sükem (azaz Sékem), egy kánaánita személynév és egy palesztinai hely név.
G4967;σφαγή;sphagḗ; butchery (of animals for food or sacrifice, or (figuratively) of men (destruction));vágás (állatok levágása ételként vagy áldozatul, vagy (átvitt értelemben) emberek (pusztítása))
G4968;σφάγιον;sphágion; a victim (in sacrifice);áldozati állat, az áldozatba hozott lény
G4969;σφάζω;spházō; to butcher (especially an animal for food or in sacrifice) or (generally) to slaughter, or (specially), to maim (violently);vágni, (főleg állatot) levágni élelemnek vagy áldozatul, vagy (általában) leölésre készen állni, (különösen) megnyomorítani, erőszakosan megcsonkítani.
G4970;σφόδρα;sphódra; of uncertain derivation) as adverb, vehemently, i.e. in a high degree, much;erősen, rendkívül, nagyon, nagy mértékben
G4971;σφοδρῶς;sphodrōs; very much;nagyon, erősen, hevesen, kitűnően, rendkívül [mértékben, intenzitással, lelkesedéssel]
G4972;σφραγίζω;sphragízō; to stamp (with a signet or private mark) for security or preservation (literally or figuratively), by implication, to keep secret, to attest;bélyegezni (valamilyen jelzéssel vagy magánjelzéssel) biztonság vagy megőrzés céljából (szó szerint vagy átvitt értelemben), következményként titokban tartani, tanúsítani.
G4973;σφραγίς;sphragís; a signet (as fencing in or protecting from misappropriation), by implication, the stamp impressed (as a mark of privacy, or genuineness), literally or figuratively;bélyegző, (valaminek a lezárására, védelmére szolgáló eszköz), átvitt értelemben pecsétnyom, hitelesség, eredetiség jelképe, valaminek a megerősítése, biztosítása, szó szerint vagy átvitt értelemben.
G4974;σφυρόν;sphyrón; compare the feminine , a hammer), the ankle (as globular);bokafeszület, vagy kalapács (a nőnemű alakjával összehasonlítva)
G4975;σχεδόν;schedón; nigh, i.e. nearly;majdnem, közel, szinte, hamarosan, a közelben lévő
G4976;σχῆμα;schēma; a figure (as a mode or circumstance), i.e. (by implication) external condition;alak, külső megjelenés, forma, külső körülmény, állapot, megjelenési forma.
G4977;σχίζω;schízō; to split or sever (literally or figuratively);szétválasztani, kettévágni (szó szerint vagy átvitt értelemben), megosztani, szétbontani.
G4978;σχίσμα;schísma; a split or gap ('schism'), literally or figuratively;"szakadás, törés, hasadék, szó szerint vagy átvitt értelemben; egyházszakadást, törést is jelenthet."
G4979;σχοινίον;schoiníon; of uncertain derivation), a rushlet, i.e. grass-withe or tie (generally);kötélke, bizonytalan eredetű, egyfajta nádfű vagy kötelék (általában)
G4980;σχολάζω;scholázō; to take a holiday, i.e. be at leisure for (by implication, devote oneself wholly to), figuratively, to be vacant (of a house);"szünetelni, pihenni, szabadidőt tölteni; átvitt értelemben: üres lenni (pl. egy ház), vagy teljes odaadással foglalkozni valamivel."
G4981;σχολή;scholḗ; properly, loitering (as a withholding of oneself from work) or leisure, i.e. (by implication) a 'school' (as vacation from physical employment);szabadidő, tétlenség, vagy (átvitt értelemben) iskola (mint a fizikai munkától való szünet vagy pihenés)
G4982;σώζω;sṓzō; to save, i.e. deliver or protect (literally or figuratively);megmenteni, azaz szabadítani vagy megvédeni (szó szerint vagy átvitt értelemben)
G4983;σῶμα;sōma; the body (as a sound whole), used in a very wide application, literally or figuratively;test, mint egészes, egészséges valóság, nagyon széles körben alkalmazva, szó szerint vagy átvitt értelemben.
G4984;σωματικός;sōmatikós; corporeal or physical;testi, anyagiból álló, földi természetű, az anyagi világra vonatkozó.
G4985;σωματικῶς;sōmatikōs; corporeally or physically;testileg vagy fizikailag, a test szerint, anyagi valóságban
G4986;Σώπατρος;Sṓpatros; of a safe father, Sopatrus, a Christian;biztonságos atya, Szopátrosz, egy keresztény
G4987;σωρεύω;sōreúō; to pile up (literally or figuratively);halmozni, kupcolni (szó szerint vagy átvitt értelemben)
G4988;Σωσθένης;Sōsthénēs; of safe strength, Sosthenes, a Christian;biztonságos erő, Sosthenész, egy keresztény
G4989;Σωσίπατρος;Sōsípatros; Sosipatrus, a Christian;Szószipatrosz, egy keresztény
G4990;σωτήρ;sōtḗr; a deliverer, i.e. God or Christ;megváltó, vagyis Isten vagy a Krisztus
G4991;σωτηρία;sōtēría; rescue or safety (physically or morally);megváltás, szabadulás (fizikai értelemben vagy erkölcsi/lelki értelemben)
G4992;σωτήριον;sōtḗrion; defender or (by implication) defence;megváltó, vagy (utalással) védelem, menedék
G4993;σωφρονέω;sōphronéō; to be of sound mind, i.e. sane, (figuratively) moderate;észlénynek lenni, vagyis józanul gondolkodni, (átvitt értelemben) mértékletesnek lenni.
G4994;σωφρονίζω;sōphronízō; to make of sound mind, i.e. (figuratively) to discipline or correct;észlényegre téríteni, vagyis (átvitt értelemben) fegyelmezni, helyrehozni, józanítóan befolyásolni.
G4995;σωφρονισμός;sōphronismós; discipline, i.e. self-control;önfegyelem, vagyis az önuralom gyakorlása
G4996;σωφρόνως;sōphrónōs; with sound mind, i.e. moderately;mértékletesen, józanul, igazságosan gondolkodva, fegyelmezett elmével
G4997;σωφροσύνη;sōphrosýnē; soundness of mind, i.e. (literally) sanity or (figuratively) self-control;józan elme, azaz (szó szerint) épség, vagy (átvitt értelemben) önuralom, mértékletesség.
G4998;σώφρων;sṓphrōn; safe (sound) in mind, i.e. self-controlled (moderate as to opinion or passion);észlényegében ép, vagyis önuralommal rendelkező, mértékletes gondolkodású és érzelmi állapotú.
G4999;Ταβέρναι;Tabérnai; huts or wooden-walled buildings, Tabernæ;viskók vagy fa falú építmények, táborhelyek
G5000;Ταβιθά;Tabithá; the gazelle, Tabitha (i.e. Tabjetha), a Christian female;gazella, Tabitá (azaz Tabjeta), egy keresztény nő
G5001;τάγμα;tágma; something orderly in arrangement (a troop), i.e. (figuratively) a series or succession;rend, sor, hadosztály, sorozat, következmény
G5002;τακτός;taktós; arranged, i.e. appointed or stated;rendezett, azaz kijelölt vagy meghatározott
G5003;ταλαιπωρέω;talaipōréō; to be wretched, i.e. realize one's own misery;gyötrelmekben szenvedni, felismerni a saját nyomorúságát, elkeseredettnek lenni.
G5004;ταλαιπωρία;talaipōría; wretchedness, i.e. calamity;nyomorúság, vagyis csapás, szenvedés, baj
G5005;ταλαίπωρος;talaípōros; enduring trial, i.e. miserable;próbát álló, vagyis elkeseredett, szenvedő, megterhelt
G5006;ταλαντιαῖος;talantiaîos; talent-like in weight;tehetséghez hasonló súlyú, a talentum mértékegységhez képest
G5007;τάλαντον;tálanton; equivalent to G5342 (φέρω)), a balance (as supporting weights), i.e. (by implication) a certain weight (and thence a coin or rather sum of money) or 'talent';teher, egyensúly (súlyok megtartására szolgáló eszköz), következésképpen (implikációból) egy meghatározott súly (és ebből eredően pénzérme vagy inkább pénzösszeg), illetve tehetség (az egyén képessége)
G5008;ταλιθά;talithá; the fresh, i.e. young girl, talitha (O maiden);lányka, friss, azaz fiatal leány, Talitha (ó, leányka!)
G5009;ταμεῖον;tameîon; akin to , to cut), a dispensary or magazine, i.e. a chamber on the ground-floor or interior of an Oriental house (generally used for storage or privacy, a spot for retirement);raktár, pincérem, egy keleti ház földszintjén vagy belsejében található kamra (általában tárolásra vagy magánéletre szolgál, egy visszavonulási hely)
G5010;τάξις;táxis; regular arrangement, i.e. (in time) fixed succession (of rank or character), official dignity;rendezett elrendezés, azaz (időben) rögzített sorrend (rang vagy jellemvonás szerint), hivatalos méltóság.
G5011;ταπεινός;tapeinós; depressed, i.e. (figuratively) humiliated (in circumstances or disposition);alázatos, megalázott (körülmények vagy elméletben), lealázott, szegényes, alacsonyrendű
G5012;ταπεινοφροσύνη;tapeinophrosýnē; humiliation of mind, i.e. modesty;szellemi megalázkodás, azaz alázatosság, szerénység.
G5013;ταπεινόω;tapeinóō; to depress, figuratively, to humiliate (in condition or heart);lealázni, megalázni (állapotban vagy szívben), alázkodni, leereszkedni (személyesen vagy helyzetben)
G5014;ταπείνωσις;tapeínōsis; depression (in rank or feeling);lealázás (rangban vagy érzelmi állapotban), megalázkodás, alázatos állapotba kerülése valakinek.
G5015;ταράσσω;tarássō; to stir or agitate (roil water);felkavarni, háborgatni, nyugtalanítani (víz esetén: felhabosítani, zúzni)
G5016;ταραχή;tarachḗ; disturbance, i.e. (of water) roiling, or (of a mob) sedition;zavar, háborgás, felkelés, lázítás, nyugtalanság, riadalom.
G5017;τάραχος;tárachos; a disturbance, i.e. (popular) tumult;zavarkelés, felháborodás, nyugtalanság, lázongás, zűrzavar.
G5018;Ταρσεύς;Tarseús; a Tarsean, i.e. native of Tarsus;tarsusi, vagyis Tarszus szülötte, lakója.
G5019;Ταρσός;Tarsós; Tarsus, a place in Asia Minor;Tarszosz, egy hely Ázsia Kis-Ázsiájában.
G5020;ταρταρόω;tartaróō; to incarcerate in eternal torment;örök szenvedésben rabosítani, elkülöníteni a végső ítéletre, a pokol mélységeibe vetni.
G5021;τάσσω;tássō; to arrange in an orderly manner, i.e. assign or dispose (to a certain position or lot);rendezni, elrendezni, meghatározott helyre tenni, kiosztani, feladatot bízni, kijelölni (egy bizonyos pozícióba vagy sorsba)
G5022;ταῦρος;taûros; a bullock;bika, különösen áldozati állatként használt fiatal bika vagy borjú
G5023;ταῦτα;taûta; these things;ezek az dolgok, ezek a tények, ezek az események
G5024;ταὐτά;tautá; in the same way;ugyanúgy, ugyanazon módon, hasonlóképpen, azonoslag
G5025;ταύταις;taútais; (to or with or by, etc.) these;ezekkel, ezeken, ezekhez, ezek által, stb.
G5026;ταύτῃ;taútēi; (towards or of) this;ehhez, erre, ehhez nézve, ezen keresztül, ebben az irányban.
G5027;ταφή;taphḗ; burial (the act);temetés (az aktus, cselekmény)
G5028;τάφος;táphos; a grave (the place of interment);sírhely (a temetkezés helye)
G5029;τάχα;tácha; shortly, i.e. (figuratively) possibly;talán, esetleg, lehetséges, valószínűleg
G5030;ταχέως;tachéōs; briefly, i.e. (in time) speedily, or (in manner) rapidly;röviden, azaz (időben) gyorsan, vagy (módban) fürészen, élénken.
G5031;ταχινός;tachinós; curt, i.e. impending;siettető, sürgető, azonnali, közeledő, gyors, hirtelen
G5032;τάχιον;táchion; more swiftly, i.e. (in manner) more rapidly, or (in time) more speedily;gyorsabban, azaz (módban) fürébb sebességgel, vagy (időben) sürgősebben.
G5033;τάχιστα;táchista; most quickly, i.e. (with G5613 (ὡς) prefixed) as soon as possible;a lehető leghamarabb, azonnal, leggyorsabban (a körülményektől függően)
G5034;τάχος;táchos; a brief space (of time), i.e. (with G1722 (ἐν) prefixed) in haste;rövid időtartam, vagy sietség (az ἐν előtaggal kapcsolatosan)
G5035;ταχύ;tachý; shortly, i.e. without delay, soon, or (by surprise) suddenly, or (by implication, of ease) readily;rögtön, azaz késedelem nélkül, hamarosan, vagy (váratlanul) hirtelen, vagy (könnyedségből fakadóan) készségesen, könnyen.
G5036;ταχύς;tachýs; fleet, i.e. (figuratively) prompt or ready;gyors, azaz (átvitt értelemben) készséges vagy azonnali
G5037;τέ;té; both or also (properly, as correlation of G2532 (καί));mindkettő, vagyis (valójában, a G2532 [καί] - és - összefüggésében értelmezve)
G5038;τεῖχος;teîchos; a wall (as formative of a house);fal, mint egy épületet formáló szerkezet
G5039;τεκμήριον;tekmḗrion; a token (as defining a fact), i.e. criterion of certainty;bizonyíték [egy tény meghatározására szolgáló], azaz a bizonyosság kritériuma.
G5040;τεκνίον;tekníon; an infant, i.e. (plural figuratively) darlings (Christian converts);csecsemő, vagy (többes számban, átvitt értelemben) kedves gyermekek, a hitre újabban megtért hívek.
G5041;τεκνογονέω;teknogonéō; to be a child-bearer, i.e. parent (mother);gyermeket szülni, szülővé válni (anyaként)
G5042;τεκνογονία;teknogonía; childbirth (parentage), i.e. (by implication) maternity (the performance of maternal duties);"szülés, gyermeknemzés; (átvitt értelemben) anyaság, az anyai kötelességek teljesítése."
G5043;τέκνον;téknon; a child (as produced);gyermek (születés által nemzett)
G5044;τεκνοτροφέω;teknotrophéō; to be a childrearer, i.e. fulfil the duties of a female parent;gyermeknevelő lenni, azaz anyai kötelességeket teljesíteni.
G5045;τέκτων;téktōn; an artificer (as producer of fabrics), i.e. (specially), a craftsman in wood;mesterember, különösen famegmunkáló, kézműves, szaktudással rendelkező alkotó.
G5046;τέλειος;téleios; complete (in various applications of labor, growth, mental and moral character, etc.), neuter (as noun, with G3588 (ὁ)) completeness;teljes (különböző alkalmazásokban, mint pl. munka, növekedés, mentális és erkölcsi jellem, stb.), semleges szóalakban (főnévként, G3588-cal (ὁ) együtt) teljesség.
G5047;τελειότης;teleiótēs; (the state) completeness (mentally or morally);teljesség (állapotként), tökéletesség (szellemileg vagy erkölcsileg)
G5048;τελειόω;teleióō; to complete, i.e. (literally) accomplish, or (figuratively) consummate (in character);teljesíteni, (szó szerint) befejezni, vagy (átvitt értelemben) tökéletesen megvalósítani (a jellemben), beteljesíteni (mint egy próféciát vagy ígéretet)
G5049;τελείως;teleíōs; completely, i.e. (of hope) without wavering;teljesen, egészen, vagy (a reménység tekintetében) ingadozás nélkül, tökéletesen, kiteljesedve
G5050;τελείωσις;teleíōsis; (the act) completion, i.e. (of prophecy) verification, or (of expiation) absolution;teljesítés, (a prófétai ígéretek) beteljesedése, vagy (a bűnbánat által) megigazítás, bűnbocsánat.
G5051;τελειωτής;teleiōtḗs; a completer, i.e. consummater;teljesítő, azaz befejező, kiteljesítő.
G5052;τελεσφορέω;telesphoréō; to be a bearer to completion (maturity), i.e. to ripen fruit (figuratively);érlelni, beteljesíteni (gyümölcs érlelése értelemben, átvitt értelemben is)
G5053;τελευτάω;teleutáō; to finish life (by implication, of G979 (βίος)), i.e. expire (demise);életet végezni (az életre utalva, elhalni, meghalni, kimúlni)
G5054;τελευτή;teleutḗ; decease;halál, végső állapot, elhunyás, távozás az életből.
G5055;τελέω;teléō; to end, i.e. complete, execute, conclude, discharge (a debt);befejezni, teljessé tenni, végrehajtani, befejezni (egy feladatot), lerendezni (egy tartozást)
G5056;τέλος;télos; properly, the point aimed at as a limit, i.e. (by implication) the conclusion of an act or state (termination (literally, figuratively or indefinitely), result (immediate, ultimate or prophetic), purpose), specially, an impost or levy (as paid);végső cél, amire irányul valami, (utalással) egy cselekedet vagy állapot befejezése (végső befejezés, szó szerint, átvitt értelemben vagy határozatlanul), eredmény (közvetlen, végső vagy prófétai), cél, különösen adó vagy szedett díj (fizetett összeg)
G5057;τελώνης;telṓnēs; a tax-farmer, i.e. collector of public revenue;adógyűjtő, vagyis a közadók beszedője, adószedő.
G5058;τελώνιον;telṓnion; a tax-gatherer's place of business;vámhely, adóbeszedő hivatalhelye
G5059;τέρας;téras; a prodigy or omen;szörnyűség, csoda, jel, előjel, gyakran negatív vagy ijesztő értelemben, valami természetellenes vagy félelmetes jelenség.
G5060;Τέρτιος;Tértios; third, Tertius, a Christian;harmadik, Tertiusz, egy keresztény
G5061;Τέρτυλλος;Tértyllos; Tertullus, a Roman;Tertullus, egy római
G5062;τεσσαράκοντα;tessarákonta; forty;negyven
G5063;τεσσαρακονταετής;tessarakontaetḗs; of forty years of age;negyvenéves, negyven évvel járó (korú)
G5064;τέσσαρες;téssares; four;négy
G5065;τεσσαρεσκαιδέκατος;tessareskaidékatos; fourteenth;tizennegyedik
G5066;τεταρταῖος;tetartaîos; pertaining to the fourth day;a negyedik napra vonatkozó, a negyedik naphoz tartozó.
G5067;τέταρτος;tétartos; fourth;negyedik
G5068;τετράγωνος;tetrágōnos; four-cornered, i.e. square;négyoldalú, azaz négyzet alakú
G5069;τετράδιον;tetrádion; from G5064 (τέσσαρες)), a quaternion or squad (picket) of four Roman soldiers;négyes csoport, egy négyfős római katonai egység (őrjárat)
G5070;τετρακισχίλιοι;tetrakischílioi; four times a thousand;négyezerszer ezer
G5071;τετρακόσιοι;tetrakósioi; four hundred;négyszáz
G5072;τετράμηνον;tetrámēnon; a four months' space;négy hónapos időszak, vagy négy hónapig tartó időtartam
G5073;τετραπλόος;tetraplóos; quadruple;négyes, négyszeres, négyszörös, négyből álló.
G5074;τετράπους;tetrápous; a quadruped;négy lábú állat, négylábú lény
G5075;τετραρχέω;tetrarchéō; to be a tetrarch;tetrarchát gyakorolni, egy tartomány negyedrészt kormányozni.
G5076;τετράρχης;tetrárchēs; the ruler of a fourth part of a country ('tetrarch');negyedrészt kormányzó, egy ország negyedének uralkodója (tetrárkhész)
G5077;τεφρόω;tephróō; to incinerate, i.e. consume;elégetni, hamuvá változtatni, megsemmisíteni tűzzel, felperzselni
G5078;τέχνη;téchnē; art (as productive), i.e. (specially), a trade, or (generally) skill;művészet (termelő képességként), azaz (különösen) mesterség, vagy (általánosan) jártasság, ügyesség.
G5079;τεχνίτης;technítēs; an artisan, figuratively, a founder (Creator);művész, kézműves, átvitt értelemben alkotó (Teremtő)
G5080;τήκω;tḗkō; to liquefy;olvasztani, folyékony állapottá tenni, megolvasztani, feloldani (pl. egy szilárd anyagot)
G5081;τηλαυγῶς;tēlaugōs; in a far-shining manner, i.e. plainly;nyíltan, világosan, egyértelműen, távolról világítóan (mintha a fény messziről érkezne és mindent megvilágítana)
G5082;τηλικοῦτος;tēlikoûtos; such as this, i.e. (in (figurative) magnitude) so vast;ilyen nagy, vagy ilyen mértékű, (általában nagyságrendben) oly hatalmas
G5083;τηρέω;tēréō; perhaps akin to G2334 (θεωρέω)), to guard (from loss or injury, properly, by keeping the eye upon, and thus differing from G5442 (φυλάσσω), which is properly to prevent escaping, and from G2892 (κουστωδία), which implies a fortress or full military lines of apparatus), i.e. to note (a prophecy, figuratively, to fulfil a command), by implication, to detain (in custody, figuratively, to maintain), by extension, to withhold (for personal ends, figuratively, to keep unmarried), by extension, to withhold (for personal ends, figuratively, to keep unmarried);őrizni, megőrizni (valamit a veszteségtől vagy sérüléstől, gondosan szemmel tartva), betartani (próféciát, átvitt értelemben parancsot teljesíteni), visszatartani (őrizetben, átvitt értelemben fenntartani), visszatartani (személyes célokból, átvitt értelemben házasságot kötéstől tartózkodni)
G5084;τήρησις;tḗrēsis; a watching, i.e. (figuratively) observance, or (concretely) a prison;őrizés, megfigyelés, (átvitt értelemben) betartás, engedelmesség, vagy (konkrétan) börtön, fogház.
G5085;Τιβεριάς;Tiberiás; Tiberias, the name of a town and a lake in Palestine;Tibériás, egy város és tó neve Palesztínában.
G5086;Τιβέριος;Tibérios; probably pertaining to the river Tiberis or Tiber, Tiberius, a Roman emperor;valószínűleg a Tiberis folyóra vagy Tiberiusra, egy római császárra vonatkozó név.
G5087;τίθημι;títhēmi; to place (in the widest application, literally and figuratively, properly, in a passive or horizontal posture, and thus different from G2476 (ἵστημι), which properly denotes an upright and active position, while G2749 (κεῖμαι) is properly reflexive and utterly prostrate);lerakni (a legszélesebb értelemben vett alkalmazásban, szó szerint és átvitt értelemben, helyesen passzív vagy vízszintes testhelyzetben, így eltér a G2476-tól (ἵστημι), amely helyesen felálló és aktív testhelyzetet jelöl, míg a G2749 (κεῖμαι) helyesen reflexív és teljesen fekvő testhelyzetet jelöl)
G5088;τίκτω;tíktō; to produce (from seed, as a mother, a plant, the earth, etc.), literally or figuratively;szülni, teremteni, előállítani (magból, anyai úton, növényeknél, a földnél vagy átvitt értelemben is)
G5089;τίλλω;tíllō; to pull off;lerántani, leválasztani, elvenni, eltávolítani
G5090;Τιμαῖος;Timaîos; Timæus (i.e. Timay), an Israelite;Timai, egy izraeli [ember]
G5091;τιμάω;timáō; to prize, i.e. fix a valuation upon, by implication, to revere;becsülni, értékelni, tiszteletben tartani, áldani, dicsőíteni
G5092;τιμή;timḗ; a value, i.e. money paid, or (concretely and collectively) valuables, by analogy, esteem (especially of the highest degree), or the dignity itself;"érték, azaz fizetett összeg, vagy (konkrétan és gyűjtő értelemben) értéktárgyak; hasonlatosan, tisztelet (különösen a legmagasabb fokon), vagy maga a méltóság."
G5093;τίμιος;tímios; valuable, i.e. (objectively) costly, or (subjectively) honored, esteemed, or (figuratively) beloved;értékes, vagy tárgyilagosan drága, vagy szubjektíven tisztelt, becsült, illetve átvitt értelemben szeretett, megbecsült.
G5094;τιμιότης;timiótēs; expensiveness, i.e. (by implication) magnificence;értékesség, vagyis (implikációban) nagyság, pompáság, méltóság.
G5095;Τιμόθεος;Timótheos; dear to God, Timotheus, a Christian;Istenhez kedves, Timóteus, egy keresztény
G5096;Τίμων;Tímōn; valuable, Timon, a Christian;értékes, Timon, egy keresztény
G5097;τιμωρέω;timōréō; properly, to protect one's honor, i.e. to avenge (inflict a penalty);megtorolni, valakinek a becsületét megvédeni, igazságosan büntetni (visszafizetni a sérelmet)
G5098;τιμωρία;timōría; vindication, i.e. (by implication) a penalty;igazolás, azaz (következményként) büntetés vagy elégtétel.
G5099;τίνω;tínō; to pay a price, i.e. as a penalty;fizetni, díjat rovni, különösen büntetésként vagy elégtételként
G5100;τὶς;tìs; some or any person or object;valaki vagy valami, meghatározatlan személy vagy dolog
G5101;τίς;tís; an interrogative pronoun, who, which or what (in direct or indirect questions);ki, melyik vagy mi (közvetlen vagy közvetett kérdésekben)
G5102;τίτλος;títlos; a titulus or 'title' (placard);cím, felirat, tábla, vagy címsor, megnevezés.
G5103;Τίτος;Títos; Titus, a Christian;Titusz, egy keresztény
G5104;τοί;toí; an enclitic particle of asseveration by way of contrast, in sooth;bizony, igazán, valóban, hangsúlyozó, ellentétbe helyező részecske
G5105;τοιγαροῦν;toigaroûn; truly for then, i.e. consequently;tehát, következésképpen, valóban, azután
G5106;τοίνυν;toínyn; truly now, i.e. accordingly;valóban most, azaz következésképpen, ennélfogva, így tehát.
G5107;τοιόσδε;toiósde; such-like then, i.e. so great;ilyen, azaz ilyen nagy, ilyen mértékű.
G5108;τοιοῦτος;toioûtos; truly this, i.e. of this sort (to denote character or individuality);valóban ez, vagyis ilyen jellegű (valakinek vagy dolognak a jellemzőit, egyéniségét kifejezve)
G5109;τοῖχος;toîchos; a wall;fal, védőfal, kőfal, határoló fal
G5110;τόκος;tókos; interest on money loaned (as a produce);kamat, kölcsönzött pénz után járó haszon (termésként értelmezve)
G5111;τολμάω;tolmáō; probably itself from the base of G5056 (τέλος) through the idea of extreme conduct), to venture (objectively or in act, while G2292 (θαῤῥέω) is rather subjective or in feeling), by implication, to be courageous;merészkedni, kockáztatni, bátorságot tanúsítani (az eredeti görög szó a 'télos' (cél, végső) gyökérből ered, a szélsőséges viselkedés gondolatán keresztül, a 'thaῤῥέω' (bátorítani) szóval szemben, amely inkább szubjektív vagy érzelmi bátorságot jelent)
G5112;τολμηρότερον;tolmēróteron; more daringly, i.e. with greater confidence than otherwise;merészebben, azaz nagyobb bizalommal, mint máskülönben
G5113;τολμητής;tolmētḗs; a daring (audacious) man;bátor (merész) férfi, vakmerő ember, kockázatvállaló személy
G5114;τομώτερος;tomṓteros; more comprehensive or decisive than G2875 (κόπτω), as if by a single stroke, whereas that implies repeated blows, like hacking), more keen;alaposabb vagy határozottabb, mint a G2875 (κόπτω), mintha egyetlen vágással történne, míg az ismételt csapásokat, mint a hasítást sugallja, élesebb
G5115;τόξον;tóxon; a bow (apparently as the simplest fabric);íj, látszólag a legegyszerűbb szerkezetű eszköz
G5116;τοπάζιον;topázion; of uncertain origin), a gem, probably the chrysolite;topázium, eredete bizonytalan, valószínűleg a krízolit nevű drágakő.
G5117;τόπος;tópos; a spot (general in space, but limited by occupancy, whereas G5561 (χώρα) is a large but participle locality), i.e. location (as a position, home, tract, etc.), figuratively, condition, opportunity, specially, a scabbard;hely, tér (általános értelemben, de a benfoglaltság által korlátozott, míg a G5561 (χώρα) egy nagy, de részes hely), azaz helyzet (pozícióként, otthonként, területként stb.), átvitt értelemben állapot, alkalom, különösen markolat, hüvely.
G5118;τοσοῦτος;tosoûtos; apparently from G3588 (ὁ) and G3739 (ὅς)) and G3778 (οὗτος) (including its variations), so vast as this, i.e. such (in quantity, amount, number of space);oly nagy, mint ez, azaz ilyen (mennyiség, mérték, szám vagy térfogat tekintetében)
G5119;τότε;tóte; the when, i.e. at the time that (of the past or future, also in consecution);amikor, az időpont, amikor (a múltban vagy a jövőben, illetve egymás után következik)
G5120;τοῦ;toû; sometimes used for G5127 (τούτου), of this person;ez, erre vonatkozó, e személyre nézve
